date,seasonal,trend,residual
2008-02-05,500.9935616022013,8952.609237701221,-310.9684243034226
2008-02-06,718.9208727004506,8952.984130106908,-497.4920858073583
2008-02-07,780.2574507730819,8953.358020827094,-819.3681796001765
2008-02-08,293.17368370342757,8953.730908801748,-658.6062595051753
2008-02-09,-700.6714251718813,8954.102798995324,-370.82324882344255
2008-02-10,-1146.4946292976817,8954.473701569284,-220.93490527160247
2008-02-11,-437.1933751968046,8954.843629895258,150.0953703015457
2008-02-12,-317.60850278167356,8955.212598853603,315.68340392807113
2008-02-13,-540.6641067924239,8955.58062241077,323.1274423816558
2008-02-14,-236.49871336512612,8955.947712222685,83.35891814244133
2008-02-15,-431.01768057684524,8956.313877691757,227.85796988508991
2008-02-16,-1401.1340140286989,8956.679127041427,378.80551198727153
2008-02-17,-1153.8337174128233,8957.043466672758,-71.98662425993462
2008-02-18,-179.517122366366,8957.406900768567,65.31313859779948
2008-02-19,57.191352943279554,8957.769433279645,13.468380777074344
2008-02-20,297.5470151041784,8958.13106786769,-71.32141597186819
2008-02-21,428.9347942132432,8958.491808105482,-122.50076931872536
2008-02-22,137.32155551838477,8958.851658049312,297.72053643230174
2008-02-23,-1262.0284515557373,8959.210622075898,478.09887147983864
2008-02-24,-1013.8494616645869,8959.568702563383,-203.08965789879585
2008-02-25,15.26274589206248,8959.925899293854,-202.68968718591714
2008-02-26,274.60171932871066,8960.282212684077,-45.7666400127855
2008-02-27,-9.251015336845757,8960.637644454418,19.161912882427714
2008-02-28,-81.2426470216391,8960.992196757872,-36.301841736232745
2008-02-29,-485.08970538714635,8961.345871726602,46.52341666054417
2008-03-01,-1192.5372586288968,8961.698671564747,60.80900406415094
2008-03-02,-1021.1311504763657,8962.050598188713,-336.0004897123472
2008-03-03,-80.89019650966712,8962.401653541605,-206.60062403193842
2008-03-04,40.304252986556705,8962.751841375262,-24.429427361817943
2008-03-05,-149.25442675532227,8963.101166885705,114.16117686961843
2008-03-06,172.8972844919768,8963.449635497778,124.72412201024417
2008-03-07,-144.46186901016205,8963.797251954926,201.23565905523537
2008-03-08,-1243.6408140988544,8964.144020005126,321.56096109372993
2008-03-09,-979.4936270412038,8964.489941871789,-107.57277283058465
2008-03-10,132.27809490142408,8964.835018091711,0.4168870068642718
2008-03-11,355.9348613674759,8965.179249292823,23.962556339700313
2008-03-12,375.58049541328313,8965.522636166677,-26.889589579961466
2008-03-13,597.1647202314437,8965.8651792873,-69.26823251874339
2008-03-14,316.81778147521754,8966.206879373927,139.37013115085392
2008-03-15,-582.2777093647903,8966.547737306599,252.9064300581922
2008-03-16,-722.3658699805486,8966.887753064828,-34.36521608427938
2008-03-17,176.84533299887326,8967.22692528136,118.37065871976665
2008-03-18,327.50871590752934,8967.565252265653,137.14123982681667
2008-03-19,227.39995882260948,8967.902731607,53.49105957039137
2008-03-20,436.95723399883394,8968.239360003034,-49.316594001868
2008-03-21,-1309.4144917024323,8968.57513373665,-60.59272503421744
2008-03-22,-1470.393613877914,8968.910049255384,159.24648162252925
2008-03-23,-1371.7491974311088,8969.244103091465,-235.19073866035615
2008-03-24,-867.7762882923004,8969.5772913199,-293.0510030276
2008-03-25,-50.041443866303354,8969.909611160876,-85.67566729457394
2008-03-26,-98.98331558769736,8970.241061462715,-44.00399587501852
2008-03-27,-297.79845078180807,8970.571641795039,-30.81527401323183
2008-03-28,-602.4307406204282,8970.901352016845,216.99793060358388
2008-03-29,-1395.7963843535042,8971.230191896266,301.24160945723816
2008-03-30,-1266.5672830981027,8971.558159895934,-136.91275179783224
2008-03-31,-326.1117747625024,8971.885252996432,-55.77139523392907
2008-04-01,-155.9003920942874,8972.211468444659,-70.09045135037195
2008-04-02,66.31268554385159,8972.536803899302,-266.6740724431529
2008-04-03,-2.2386156140099427,8972.861257621946,-286.62993400793675
2008-04-04,-338.73903635141824,8973.184829382359,10.437748969059612
2008-04-05,-1064.7026876657806,8973.50752045067,13.822250215111126
2008-04-06,-1125.666133565728,8973.829332331192,-157.51444876546338
2008-04-07,-255.97763475299098,8974.150266610142,-15.98971485715083
2008-04-08,-230.18604504524936,8974.470325543423,39.06842750182659
2008-04-09,-253.99515064261547,8974.789511577765,47.837306064850054
2008-04-10,-423.31521310345755,8975.107826951824,276.0415531516337
2008-04-11,-400.869722463844,8975.4252733527,176.01278211114368
2008-04-12,-1273.9939868103752,8975.741851027838,288.80192778253695
