date,load
3/11/2010,8231.79
3/11/2010,8260.03
3/11/2010,8121.52
3/11/2010,8011.98
3/11/2010,7894.79
3/11/2010,7755.88
3/12/2010,7624.83
3/12/2010,7367.64
3/12/2010,7121.41
3/12/2010,6888.3
3/12/2010,6631.08
3/12/2010,6457
3/12/2010,6359.33
3/12/2010,6171.75
3/12/2010,6225.13
3/12/2010,6675.86
3/12/2010,6946.98
3/12/2010,7557.23
3/12/2010,8186.67
3/12/2010,8633.32
3/12/2010,9053.85
3/12/2010,9230.26
3/12/2010,9277.14
3/12/2010,9533.31
3/12/2010,9624.06
3/12/2010,9688.29
3/12/2010,9735.27
3/12/2010,9717.85
3/12/2010,9664.93
3/12/2010,9557.17
3/12/2010,9626.52
3/12/2010,9636.47
3/12/2010,9605.66
3/12/2010,9514.03
3/12/2010,9473.3
3/12/2010,9388.04
3/12/2010,9378.82
3/12/2010,9345.99
3/12/2010,9340.53
3/12/2010,9268.5
3/12/2010,9095.72
3/12/2010,8791.97
3/12/2010,8710.52
3/12/2010,8604.46
3/12/2010,8658.58
3/12/2010,8662.93
3/12/2010,8556.65
3/12/2010,8299.58
3/12/2010,8073.44
3/12/2010,8141.65
3/12/2010,8106.72
3/12/2010,8120.53
3/12/2010,7968
3/12/2010,7835.94
3/13/2010,7618.05
3/13/2010,7445.35
3/13/2010,7221.87
3/13/2010,6937.16
3/13/2010,6647.63
3/13/2010,6463.25
3/13/2010,6320.42
3/13/2010,6270.85
3/13/2010,6285.37
3/13/2010,6357.96
3/13/2010,6426.59
3/13/2010,6678.03
3/13/2010,6872.86
3/13/2010,7147.07
3/13/2010,7544.3
3/13/2010,7923.82
3/13/2010,8294.62
3/13/2010,8623.77
3/13/2010,8723.14
3/13/2010,8809.69
3/13/2010,8823.41
3/13/2010,8795.58
3/13/2010,8754.21
3/13/2010,8682.2
3/13/2010,8593.52
3/13/2010,8598.34
3/13/2010,8450.37
3/13/2010,8411.01
3/13/2010,8381.28
3/13/2010,8271.08
3/13/2010,8268.19
3/13/2010,8242.59
3/13/2010,8303.94
3/13/2010,8229.23
3/13/2010,8227.06
3/13/2010,8231.76
3/13/2010,8198.93
3/13/2010,8177.06
3/13/2010,8282.87
3/13/2010,8192.72
3/13/2010,8048.96
3/13/2010,7839.58
3/13/2010,7749.82
3/13/2010,7741.16
3/13/2010,7713.69
3/13/2010,7634.44
3/13/2010,7411.29
3/13/2010,7256.06
3/14/2010,7106.31
3/14/2010,6944.91
3/14/2010,6750.71
3/14/2010,6549.48
3/14/2010,6319.44
3/14/2010,6171.64
3/14/2010,6081.7
3/14/2010,6085.32
3/14/2010,6071.81
3/14/2010,6148.14
3/14/2010,6175.47
3/14/2010,6326.35
3/14/2010,6424
3/14/2010,6581.98
3/14/2010,6890.45
3/14/2010,7281.22
3/14/2010,7646.79
3/14/2010,7924.91
3/14/2010,8160.58
3/14/2010,8290
3/14/2010,8366.71
3/14/2010,8361.71
3/14/2010,8344.76
3/14/2010,8380.77
3/14/2010,8319.59
3/14/2010,8264.71
3/14/2010,8163.75
3/14/2010,8202.54
3/14/2010,8138.17
3/14/2010,8170.99
3/14/2010,8255.24
3/14/2010,8305.08
3/14/2010,8288.89
3/14/2010,8241.25
3/14/2010,8360.46
3/14/2010,8303.05
3/14/2010,8306.31
3/14/2010,8361.61
3/14/2010,8559.36
3/14/2010,8469.38
3/14/2010,8375.59
3/14/2010,8161.48
3/14/2010,7927.11
3/14/2010,7807.45
3/14/2010,7692.81
3/14/2010,7564.39
3/14/2010,7434.29
3/14/2010,7275.71
3/15/2010,7158.16
3/15/2010,7021.07
3/15/2010,6870.34
3/15/2010,6668.09
3/15/2010,6450.27
3/15/2010,6350.54
3/15/2010,6254.17
3/15/2010,6321.96
3/15/2010,6412.43
3/15/2010,6638.67
3/15/2010,6878.15
3/15/2010,7595.65
3/15/2010,8164
3/15/2010,8587.45
3/15/2010,8983.62
3/15/2010,9176.02
3/15/2010,9278.96
3/15/2010,9487.83
3/15/2010,9645.35
3/15/2010,9761.06
3/15/2010,9831.95
3/15/2010,9877.72
3/15/2010,10004.11
3/15/2010,9979.44
3/15/2010,9937.75
3/15/2010,9972.22
3/15/2010,10048.06
3/15/2010,10098.36
3/15/2010,10040.52
3/15/2010,9965.57
3/15/2010,10001.55
3/15/2010,10042.85
3/15/2010,10034.15
3/15/2010,9983.76
3/15/2010,9835.25
3/15/2010,9550.36
3/15/2010,9429.92
3/15/2010,9251.35
3/15/2010,9359.37
3/15/2010,9238.45
3/15/2010,9044
3/15/2010,8816.77
3/15/2010,8473.5
3/15/2010,8472.69
3/15/2010,8263.16
3/15/2010,8218.78
3/15/2010,8049.45
3/15/2010,7875.08
3/16/2010,7735.91
3/16/2010,7506.7
3/16/2010,7282.94
3/16/2010,6997.84
3/16/2010,6720.32
3/16/2010,6536.71
3/16/2010,6434.78
3/16/2010,6440.32
3/16/2010,6486.57
3/16/2010,6701.45
3/16/2010,7031.83
3/16/2010,7716.5
3/16/2010,8323.45
3/16/2010,8707.32
3/16/2010,9038.52
3/16/2010,9163.92
3/16/2010,9304
3/16/2010,9553.7
3/16/2010,9733.14
3/16/2010,9860.97
3/16/2010,9958.23
3/16/2010,9960.12
3/16/2010,10055.59
3/16/2010,10054.77
3/16/2010,10098.75
3/16/2010,10130.87
3/16/2010,10180.94
3/16/2010,10204.25
3/16/2010,10185.65
3/16/2010,10178.28
3/16/2010,10213.42
3/16/2010,10262.78
3/16/2010,10255.65
3/16/2010,10124.37
3/16/2010,10008.53
3/16/2010,9653.65
3/16/2010,9477.97
3/16/2010,9400.32
3/16/2010,9479.81
3/16/2010,9384.35
3/16/2010,9140.51
3/16/2010,8848.54
3/16/2010,8596.94
3/16/2010,8493.57
3/16/2010,8371.08
3/16/2010,8287.02
3/16/2010,8091.15
3/16/2010,7936.65
3/17/2010,7743.88
3/17/2010,7509.5
3/17/2010,7316.57
3/17/2010,6992.66
3/17/2010,6748.52
3/17/2010,6565.18
3/17/2010,6497.79
3/17/2010,6458.67
3/17/2010,6520.48
3/17/2010,6763.97
3/17/2010,7065.54
3/17/2010,7717.07
3/17/2010,8340.72
3/17/2010,8746.54
3/17/2010,9083.98
3/17/2010,9224.06
3/17/2010,9261.38
3/17/2010,9510.17
3/17/2010,9681.78
3/17/2010,9817.01
3/17/2010,9914.25
3/17/2010,10034.44
3/17/2010,10080.03
3/17/2010,10123.54
3/17/2010,10113.28
3/17/2010,10108.52
3/17/2010,10163.93
3/17/2010,10259.74
3/17/2010,10262.45
3/17/2010,10251.36
3/17/2010,10260.93
3/17/2010,10325.68
3/17/2010,10318.19
3/17/2010,10224.37
3/17/2010,10076.37
3/17/2010,9702.43
3/17/2010,9521.42
3/17/2010,9474.07
3/17/2010,9595.81
3/17/2010,9468.81
3/17/2010,9257.56
3/17/2010,8954.08
3/17/2010,8675.1
3/17/2010,8649.35
3/17/2010,8391.71
3/17/2010,8279
3/17/2010,8121.37
3/17/2010,7929.07
3/18/2010,7729.17
3/18/2010,7532.82
3/18/2010,7313.82
3/18/2010,7040.17
3/18/2010,6779.57
3/18/2010,6609.42
3/18/2010,6513.38
3/18/2010,6519.54
3/18/2010,6582.54
3/18/2010,6798.33
3/18/2010,7116.84
3/18/2010,7738.09
3/18/2010,8387.91
3/18/2010,8749.62
3/18/2010,9152.7
3/18/2010,9207.99
3/18/2010,9257.56
3/18/2010,9495.96
3/18/2010,9673.97
3/18/2010,9810.96
3/18/2010,9931.1
3/18/2010,9952.79
3/18/2010,10061.09
3/18/2010,10086.92
3/18/2010,10109.07
3/18/2010,10204.28
3/18/2010,10237.64
3/18/2010,10181.64
3/18/2010,10228.36
3/18/2010,10291.7
3/18/2010,10378.55
3/18/2010,10430.41
3/18/2010,10438.12
3/18/2010,10345.06
3/18/2010,10242.93
3/18/2010,10004.4
3/18/2010,9810.62
3/18/2010,9707.45
3/18/2010,9783.72
3/18/2010,9692.18
3/18/2010,9432.67
3/18/2010,9062.94
3/18/2010,8719.67
3/18/2010,8637.92
3/18/2010,8431.4
3/18/2010,8397.33
3/18/2010,8191.31
3/18/2010,8002.75
3/19/2010,7806.73
3/19/2010,7611.61
3/19/2010,7389.39
3/19/2010,7099.61
3/19/2010,6834.78
3/19/2010,6687.54
3/19/2010,6601.7
3/19/2010,6529.37
3/19/2010,6619.28
3/19/2010,6856.26
3/19/2010,7116.2
3/19/2010,7780.94
3/19/2010,8375.21
3/19/2010,8725.84
3/19/2010,9089.86
3/19/2010,9273.27
3/19/2010,9457.53
3/19/2010,9694.26
3/19/2010,9804.76
3/19/2010,9999.26
3/19/2010,10054.63
3/19/2010,10093.46
3/19/2010,10157.47
3/19/2010,10268.6
3/19/2010,10326.53
3/19/2010,10437
3/19/2010,10517.72
3/19/2010,10556.68
3/19/2010,10599.17
3/19/2010,10590.13
3/19/2010,10683.42
3/19/2010,10795.67
3/19/2010,10831.75
3/19/2010,10701.46
3/19/2010,10527.09
3/19/2010,10119.06
3/19/2010,9879.11
3/19/2010,9740.17
3/19/2010,9818.83
3/19/2010,9639.86
3/19/2010,9447.56
3/19/2010,9137.44
3/19/2010,8843.9
3/19/2010,8816.58
3/19/2010,8682.64
3/19/2010,8636.19
3/19/2010,8448.66
3/19/2010,8187.42
3/20/2010,7974.14
3/20/2010,7722.52
3/20/2010,7432.15
3/20/2010,7130.85
3/20/2010,6839.58
3/20/2010,6662.06
3/20/2010,6553.22
3/20/2010,6527.28
3/20/2010,6512.72
3/20/2010,6570.39
3/20/2010,6646.26
3/20/2010,6918.01
3/20/2010,7091.5
3/20/2010,7275.79
3/20/2010,7700.05
3/20/2010,8086.28
3/20/2010,8471.95
3/20/2010,8862.79
3/20/2010,8940.37
3/20/2010,9135.69
3/20/2010,9131.93
3/20/2010,9259.86
3/20/2010,9375.11
3/20/2010,9333.78
3/20/2010,9446.39
3/20/2010,9462.96
3/20/2010,9585.6
3/20/2010,9629.84
3/20/2010,9746.8
3/20/2010,9813.44
3/20/2010,9946.28
3/20/2010,9964.83
3/20/2010,10045.89
3/20/2010,9928.58
3/20/2010,9872.28
3/20/2010,9709.46
3/20/2010,9600.09
3/20/2010,9465.66
3/20/2010,9493.36
3/20/2010,9332.94
3/20/2010,9052.21
3/20/2010,8772.92
3/20/2010,8555.17
3/20/2010,8452.45
3/20/2010,8297.46
3/20/2010,8221.7
3/20/2010,7940.47
3/20/2010,7742.13
3/21/2010,7466.97
3/21/2010,7227.38
3/21/2010,7111.75
3/21/2010,6822.22
3/21/2010,6606.68
3/21/2010,6468.81
3/21/2010,6437.43
3/21/2010,6387.74
3/21/2010,6392.7
3/21/2010,6423.92
3/21/2010,6466.26
3/21/2010,6569.37
3/21/2010,6670.93
3/21/2010,6844.63
3/21/2010,7089.13
3/21/2010,7490.94
3/21/2010,7796.6
3/21/2010,8118.23
3/21/2010,8386.82
3/21/2010,8617.69
3/21/2010,8701.98
3/21/2010,8795.16
3/21/2010,8856.99
3/21/2010,8943.89
3/21/2010,9066.88
3/21/2010,9167.63
3/21/2010,9343.97
3/21/2010,9508.07
3/21/2010,9603.94
3/21/2010,9648.75
3/21/2010,9785.16
3/21/2010,9869.67
3/21/2010,9943.39
3/21/2010,9903.45
3/21/2010,9988.28
3/21/2010,10019.53
3/21/2010,9926.09
3/21/2010,9954.23
3/21/2010,10102.26
3/21/2010,9937.44
3/21/2010,9746.37
3/21/2010,9342.61
3/21/2010,8866.95
3/21/2010,8561.45
3/21/2010,8280.43
3/21/2010,8085.59
3/21/2010,7799.08
3/21/2010,7537.04
3/22/2010,7358.23
3/22/2010,7232.38
3/22/2010,7076.93
3/22/2010,6859.06
3/22/2010,6662.83
3/22/2010,6604.79
3/22/2010,6509.87
3/22/2010,6459.74
3/22/2010,6558.03
3/22/2010,6776.06
3/22/2010,7112.97
3/22/2010,7798.84
3/22/2010,8475.22
3/22/2010,8986.65
3/22/2010,9343.96
3/22/2010,9602.18
3/22/2010,9723.88
3/22/2010,9957.64
3/22/2010,10185.32
3/22/2010,10222.62
3/22/2010,10230.14
3/22/2010,10200.84
3/22/2010,10233.91
3/22/2010,10219.71
3/22/2010,10273.89
3/22/2010,10295.48
3/22/2010,10326.08
3/22/2010,10358.94
3/22/2010,10311.76
3/22/2010,10287.03
3/22/2010,10262.56
3/22/2010,10290.7
3/22/2010,10286.51
3/22/2010,10196.43
3/22/2010,10026.06
3/22/2010,9769.32
3/22/2010,9640.1
3/22/2010,9542.65
3/22/2010,9590.92
3/22/2010,9433.55
3/22/2010,9129.84
3/22/2010,8859.69
3/22/2010,8571.55
3/22/2010,8530.81
3/22/2010,8361.43
3/22/2010,8298.41
3/22/2010,8147.2
3/22/2010,7910.06
3/23/2010,7719.43
3/23/2010,7549.92
3/23/2010,7400.03
3/23/2010,7076.52
3/23/2010,6804.72
3/23/2010,6640.71
3/23/2010,6554.16
3/23/2010,6550.8
3/23/2010,6657.82
3/23/2010,6851.76
3/23/2010,7167.88
3/23/2010,7812
3/23/2010,8481.69
3/23/2010,8919.93
3/23/2010,9305.22
3/23/2010,9416.62
3/23/2010,9575.79
3/23/2010,9813.5
3/23/2010,9988.22
3/23/2010,10125.49
3/23/2010,10225.4
3/23/2010,10230.55
3/23/2010,10271.52
3/23/2010,10318.09
3/23/2010,10373.64
3/23/2010,10502.14
3/23/2010,10565.2
3/23/2010,10655.87
3/23/2010,10687.33
3/23/2010,10677.19
3/23/2010,10752.81
3/23/2010,10815.64
3/23/2010,10861.24
3/23/2010,10703.72
3/23/2010,10539.79
3/23/2010,10220.12
3/23/2010,10027.23
3/23/2010,9931.85
3/23/2010,10070.11
3/23/2010,9841.94
3/23/2010,9575.01
3/23/2010,9219.18
3/23/2010,8805.59
3/23/2010,8733.92
3/23/2010,8544.34
3/23/2010,8422.13
3/23/2010,8267.83
3/23/2010,8050.67
3/24/2010,7839.98
3/24/2010,7652.56
3/24/2010,7459.61
3/24/2010,7155.62
3/24/2010,6915.74
3/24/2010,6731.65
3/24/2010,6616.97
3/24/2010,6598.81
3/24/2010,6661.19
3/24/2010,6884.38
3/24/2010,7197.64
3/24/2010,7815.29
3/24/2010,8481.56
3/24/2010,8898.89
3/24/2010,9257.82
3/24/2010,9397.04
3/24/2010,9537.83
3/24/2010,9764.68
3/24/2010,9926.18
3/24/2010,10056.03
3/24/2010,10180.22
3/24/2010,10230.46
3/24/2010,10296.59
3/24/2010,10298.66
3/24/2010,10303.16
3/24/2010,10297.39
3/24/2010,10333.42
3/24/2010,10364.51
3/24/2010,10373.77
3/24/2010,10250.27
3/24/2010,10202.92
3/24/2010,10199.51
3/24/2010,10167.71
3/24/2010,10108.82
3/24/2010,9952.23
3/24/2010,9625.59
3/24/2010,9568.75
3/24/2010,9558.04
3/24/2010,9509.07
3/24/2010,9409.04
3/24/2010,9174.39
3/24/2010,8926.51
3/24/2010,8636.95
3/24/2010,8585.52
3/24/2010,8409.46
3/24/2010,8280.56
3/24/2010,8138.84
3/24/2010,7983.09
3/25/2010,7786.09
3/25/2010,7615.44
3/25/2010,7424.13
3/25/2010,7129.67
3/25/2010,6872.95
3/25/2010,6707.12
3/25/2010,6628.72
3/25/2010,6617.29
3/25/2010,6685.3
3/25/2010,6904.24
3/25/2010,7190.2
3/25/2010,7861
3/25/2010,8501.63
3/25/2010,8914.99
3/25/2010,9287.55
3/25/2010,9397.63
3/25/2010,9497.72
3/25/2010,9704.94
3/25/2010,9871.14
3/25/2010,9993.36
3/25/2010,9794.28
3/25/2010,9945.78
3/25/2010,10257.15
3/25/2010,10275.86
3/25/2010,10280.72
3/25/2010,10356.58
3/25/2010,10398.89
3/25/2010,10448.49
3/25/2010,10486.17
3/25/2010,10490.72
3/25/2010,10567.46
3/25/2010,10597.84
3/25/2010,10582.76
3/25/2010,10494.8
3/25/2010,10435.65
3/25/2010,10149.23
3/25/2010,10043.71
3/25/2010,10063.54
3/25/2010,10096.29
3/25/2010,9917.6
3/25/2010,9647.11
3/25/2010,9255.83
3/25/2010,8907.29
3/25/2010,8852.97
3/25/2010,8678.96
3/25/2010,8580.63
3/25/2010,8351.8
3/25/2010,8098.04
3/26/2010,7902.83
3/26/2010,7611.5
3/26/2010,7418.51
3/26/2010,7137.12
3/26/2010,6876.86
3/26/2010,6718.93
3/26/2010,6638.86
3/26/2010,6626.67
3/26/2010,6652.6
3/26/2010,6888.27
3/26/2010,7184.93
3/26/2010,7833.93
3/26/2010,8430.38
3/26/2010,8817.59
3/26/2010,9224.87
3/26/2010,9393.58
3/26/2010,9581.15
3/26/2010,9869.97
3/26/2010,10085.17
3/26/2010,10232.75
3/26/2010,10434.32
3/26/2010,10544.48
3/26/2010,10652.77
3/26/2010,10723.36
3/26/2010,10803.1
3/26/2010,10988.6
3/26/2010,11130.67
3/26/2010,11281.35
3/26/2010,11377.97
3/26/2010,11369.14
3/26/2010,11472.47
3/26/2010,11592.51
3/26/2010,11586.81
3/26/2010,11421.85
3/26/2010,11091.47
3/26/2010,10640.83
3/26/2010,10429.17
3/26/2010,10350.95
3/26/2010,10357.89
3/26/2010,10109.62
3/26/2010,9854.5
3/26/2010,9528.2
3/26/2010,9208.74
3/26/2010,9196.16
3/26/2010,8994.79
3/26/2010,8862.96
3/26/2010,8605.46
3/26/2010,8329.25
3/27/2010,8050.88
3/27/2010,7820.87
3/27/2010,7527.59
3/27/2010,7123.69
3/27/2010,6964.45
3/27/2010,6753.03
3/27/2010,6599.44
3/27/2010,6629.3
3/27/2010,6606.27
3/27/2010,6679.41
3/27/2010,6851.49
3/27/2010,7066.87
3/27/2010,7307.77
3/27/2010,7515.11
3/27/2010,7938.01
3/27/2010,8362.24
3/27/2010,8743.71
3/27/2010,9079.44
3/27/2010,9271.29
3/27/2010,9356.79
3/27/2010,9378.07
3/27/2010,9454.44
3/27/2010,9519.73
3/27/2010,9529.11
3/27/2010,9571.67
3/27/2010,9651.06
3/27/2010,9701.44
3/27/2010,9713.55
3/27/2010,9682.07
3/27/2010,9793.54
3/27/2010,9767.18
3/27/2010,9799.45
3/27/2010,9786.63
3/27/2010,9623.05
3/27/2010,9478.38
3/27/2010,9373.36
3/27/2010,9242.89
3/27/2010,9347.15
3/27/2010,9319.83
3/27/2010,9107.1
3/27/2010,8827.07
3/27/2010,8576.47
3/27/2010,8463.09
3/27/2010,8461.8
3/27/2010,8385.47
3/27/2010,8254.52
3/27/2010,8000.22
3/27/2010,7746.81
3/28/2010,7526.27
3/28/2010,7323.92
3/28/2010,7070.95
3/28/2010,6879.4
3/28/2010,6654.17
3/28/2010,6495.69
3/28/2010,6432.16
3/28/2010,6409.21
3/28/2010,6399.19
3/28/2010,6440.65
3/28/2010,6477.63
3/28/2010,6603.83
3/28/2010,6725.85
3/28/2010,6841.51
3/28/2010,7141.14
3/28/2010,7560.06
3/28/2010,7832.19
3/28/2010,8233.47
3/28/2010,8524.14
3/28/2010,8718.65
3/28/2010,8869.36
3/28/2010,8957.07
3/28/2010,9121.78
3/28/2010,9250.37
3/28/2010,9390.8
3/28/2010,9474.37
3/28/2010,9533.17
3/28/2010,9665.77
3/28/2010,9647.52
3/28/2010,9747.39
3/28/2010,9779.49
3/28/2010,9819.44
3/28/2010,9807.21
3/28/2010,9723.76
3/28/2010,9704.66
3/28/2010,9623.69
3/28/2010,9578.63
3/28/2010,9675.7
3/28/2010,9677.79
3/28/2010,9459.78
3/28/2010,9290.91
3/28/2010,8965.62
3/28/2010,8654.35
3/28/2010,8438.4
3/28/2010,8286.07
3/28/2010,8064.04
3/28/2010,7745.75
3/28/2010,7578.91
3/29/2010,7423.26
3/29/2010,7272.48
3/29/2010,7106.76
3/29/2010,6894.47
3/29/2010,6778.37
3/29/2010,6649.62
3/29/2010,6594.57
3/29/2010,6574.99
3/29/2010,6647.61
3/29/2010,6975.62
3/29/2010,7289.3
3/29/2010,7951.3
3/29/2010,8647.71
3/29/2010,9115.87
3/29/2010,9588.2
3/29/2010,9824.97
3/29/2010,10009.52
3/29/2010,10255.3
3/29/2010,10379.45
3/29/2010,10507.79
3/29/2010,10530.6
3/29/2010,10599.45
3/29/2010,10652.74
3/29/2010,10642.74
3/29/2010,10570.3
3/29/2010,10602.63
3/29/2010,10563.29
3/29/2010,10533.34
3/29/2010,10441.39
3/29/2010,10410.1
3/29/2010,10368.66
3/29/2010,10336.47
3/29/2010,10361.74
3/29/2010,10356.64
3/29/2010,10325.6
3/29/2010,10121.84
3/29/2010,10084.28
3/29/2010,10091.44
3/29/2010,9911.71
3/29/2010,9725.37
3/29/2010,9521.53
3/29/2010,9212.92
3/29/2010,8904.89
3/29/2010,8801.91
3/29/2010,8625.51
3/29/2010,8561.05
3/29/2010,8378.93
3/29/2010,8244.75
3/30/2010,8008.11
3/30/2010,7875.02
3/30/2010,7599.08
3/30/2010,7307.75
3/30/2010,7090.97
3/30/2010,6893.41
3/30/2010,6832
3/30/2010,6796.05
3/30/2010,6867.12
3/30/2010,7043.14
3/30/2010,7380.15
3/30/2010,8021.51
3/30/2010,8668.23
3/30/2010,9143.15
3/30/2010,9574.33
3/30/2010,9774.56
3/30/2010,9856.47
3/30/2010,10040.32
3/30/2010,10144.02
3/30/2010,10191.31
3/30/2010,10213.98
3/30/2010,10207.64
3/30/2010,10221.29
3/30/2010,10165.31
3/30/2010,10173.25
3/30/2010,10190.09
3/30/2010,10167.21
3/30/2010,10104.85
3/30/2010,10029.09
3/30/2010,9932.7
3/30/2010,9958
3/30/2010,9897.78
3/30/2010,9894.82
3/30/2010,9920.57
3/30/2010,9838.81
3/30/2010,9762.79
3/30/2010,9722.12
3/30/2010,9618.2
3/30/2010,9450.98
3/30/2010,9293.79
3/30/2010,9038.74
3/30/2010,8732.79
3/30/2010,8408.93
3/30/2010,8436.8
3/30/2010,8294.33
3/30/2010,8250.64
3/30/2010,8118.13
3/30/2010,7974.42
3/31/2010,7807.15
3/31/2010,7630.95
3/31/2010,7414.88
3/31/2010,7079.51
3/31/2010,6801.81
3/31/2010,6599.93
3/31/2010,6527.2
3/31/2010,6518.43
3/31/2010,6595.57
3/31/2010,6806.94
3/31/2010,7132.94
3/31/2010,7734.16
3/31/2010,8449.8
3/31/2010,8937.63
3/31/2010,9355.09
3/31/2010,9500.48
3/31/2010,9540.8
3/31/2010,9704.67
3/31/2010,9758.6
3/31/2010,9833.78
3/31/2010,9851.39
3/31/2010,9847.68
3/31/2010,9833.3
3/31/2010,9797.22
3/31/2010,9774.48
3/31/2010,9766.7
3/31/2010,9762.84
3/31/2010,9743.94
3/31/2010,9698.85
3/31/2010,9602.71
3/31/2010,9619.52
3/31/2010,9607.21
3/31/2010,9614.49
3/31/2010,9566.38
3/31/2010,9547.56
3/31/2010,9349.04
3/31/2010,9309.85
3/31/2010,9330.79
3/31/2010,9250.23
3/31/2010,9058.74
3/31/2010,8848.39
3/31/2010,8570.95
3/31/2010,8299.26
3/31/2010,8289.29
3/31/2010,8154.03
3/31/2010,8119.91
3/31/2010,8003.78
3/31/2010,7849.01
4/1/2010,7666.94
4/1/2010,7478.24
4/1/2010,7242.4
4/1/2010,6955.8
4/1/2010,6694.24
4/1/2010,6496.65
4/1/2010,6431.87
4/1/2010,6412.47
4/1/2010,6478.58
4/1/2010,6721.3
4/1/2010,7001.91
4/1/2010,7614.56
4/1/2010,8273.66
4/1/2010,8658.28
4/1/2010,9013.32
4/1/2010,9156.37
4/1/2010,9235.51
4/1/2010,9381.1
4/1/2010,9521.14
4/1/2010,9583.84
4/1/2010,9610.82
4/1/2010,9614
4/1/2010,9511.55
4/1/2010,9509.02
4/1/2010,9487.22
4/1/2010,9614.01
4/1/2010,9634.49
4/1/2010,9565.81
4/1/2010,9485.47
4/1/2010,9487.87
4/1/2010,9518.87
4/1/2010,9461.64
4/1/2010,9433
4/1/2010,9344.15
4/1/2010,9282.68
4/1/2010,9074.87
4/1/2010,9016.57
4/1/2010,9126.28
4/1/2010,9086.72
4/1/2010,8943.21
4/1/2010,8721.95
4/1/2010,8427.66
4/1/2010,8128.44
4/1/2010,8150.83
4/1/2010,8043.62
4/1/2010,7976.08
4/1/2010,7889.19
4/1/2010,7677.72
4/2/2010,7497.6
4/2/2010,7315.22
4/2/2010,7109.4
4/2/2010,6793.13
4/2/2010,6498.08
4/2/2010,6311.83
4/2/2010,6178.21
4/2/2010,6095.86
4/2/2010,6096.44
4/2/2010,6124.28
4/2/2010,6178.71
4/2/2010,6343.99
4/2/2010,6493.45
4/2/2010,6606.95
4/2/2010,6839.94
4/2/2010,7158.75
4/2/2010,7334.58
4/2/2010,7676.22
4/2/2010,7762.98
4/2/2010,7881.82
4/2/2010,7952.43
4/2/2010,7944.94
4/2/2010,8050.08
4/2/2010,8031.5
4/2/2010,7977.93
4/2/2010,7938.39
4/2/2010,7805.85
4/2/2010,7728.92
4/2/2010,7695.86
4/2/2010,7597.95
4/2/2010,7645.03
4/2/2010,7733.23
4/2/2010,7752.21
4/2/2010,7848.52
4/2/2010,7942.37
4/2/2010,7984.4
4/2/2010,8050.41
4/2/2010,8236.87
4/2/2010,8184.86
4/2/2010,8015.17
4/2/2010,7833.55
4/2/2010,7639.03
4/2/2010,7513.13
4/2/2010,7579.17
4/2/2010,7565.67
4/2/2010,7631.85
4/2/2010,7546.48
4/2/2010,7521.48
4/3/2010,7388.02
4/3/2010,7245.28
4/3/2010,6996.41
4/3/2010,6772
4/3/2010,6477.97
4/3/2010,6257.43
4/3/2010,6170.84
4/3/2010,6070.86
4/3/2010,6073.05
4/3/2010,6095.71
4/3/2010,6171.42
4/3/2010,6359.65
4/3/2010,6541.33
4/3/2010,6731.25
4/3/2010,7054.94
4/3/2010,7460.42
4/3/2010,7805.4
4/3/2010,8189.42
4/3/2010,8201.36
4/3/2010,8317.03
4/3/2010,8274.83
4/3/2010,8266.65
4/3/2010,8228.38
4/3/2010,8165.95
4/3/2010,8123.75
4/3/2010,8108.25
4/3/2010,8038.56
4/3/2010,8061.56
4/3/2010,7978.16
4/3/2010,7968.15
4/3/2010,7897.58
4/3/2010,7845.2
4/3/2010,7920.13
4/3/2010,7814.45
4/3/2010,7872.82
4/3/2010,7958.37
4/3/2010,8071.87
4/3/2010,8197.5
4/3/2010,8114.32
4/3/2010,8012.65
4/3/2010,7816.01
4/3/2010,7641.41
4/3/2010,7539.58
4/3/2010,7537.57
4/3/2010,7496.96
4/3/2010,7442.84
4/3/2010,7309.88
4/3/2010,7142.64
4/4/2010,7044.52
4/4/2010,6840.32
4/4/2010,6683.7
4/4/2010,6475.78
4/4/2010,6243.97
4/4/2010,6047.35
4/4/2010,5957.95
4/4/2010,5921.97
4/4/2010,5890.06
4/4/2010,5893.66
4/4/2010,5925.86
4/4/2010,6033.7
4/4/2010,6097.41
4/4/2010,6290.21
4/4/2010,6567.28
4/4/2010,6901.81
4/4/2010,7219.55
4/4/2010,7515.17
4/4/2010,7723.48
4/4/2010,7855.98
4/4/2010,7920.14
4/4/2010,7902.77
4/4/2010,7929.26
4/4/2010,7823.64
4/4/2010,7844.46
4/4/2010,7776.33
4/4/2010,7739.9
4/4/2010,7615.65
4/4/2010,7533.99
4/4/2010,7493.34
4/4/2010,7416.12
4/4/2010,7454.71
4/4/2010,7473.31
4/4/2010,7505.29
4/4/2010,7565.4
4/4/2010,7641.99
4/4/2010,7884.96
4/4/2010,8240.28
4/4/2010,8210.25
4/4/2010,7974.3
4/4/2010,7811.36
4/4/2010,7668.71
4/4/2010,7614.29
4/4/2010,7492.89
4/4/2010,7400.21
4/4/2010,7369.07
4/4/2010,7394.38
4/4/2010,7306.22
4/5/2010,7121.48
4/5/2010,6932.92
4/5/2010,6801.76
4/5/2010,6758.9
4/5/2010,6563.59
4/5/2010,6284.21
4/5/2010,6132.05
4/5/2010,5985.67
4/5/2010,5977.8
4/5/2010,5993.84
4/5/2010,5985.89
