date,season
2009-02-21,-125.79377632749639
2009-02-22,-93.33183996005296
2009-02-23,-78.81187654437919
2009-02-24,95.8595598674518
2009-02-25,166.91866619255433
2009-02-26,-22.079435980032596
2009-02-27,-201.56925510788162
2009-02-28,-609.896886598878
2009-03-01,-802.4089858698077
2009-03-02,-535.576744231691
2009-03-03,-57.55154184446309
2009-03-04,4.991053872289698
2009-03-05,-121.89872390424321
2009-03-06,-150.82661196061756
2009-03-07,-562.3035007710018
2009-03-08,-601.2945776626053
2009-03-09,-402.1166024445949
2009-03-10,-70.13106805260668
2009-03-11,-41.3972682959341
2009-03-12,-29.69386901606345
2009-03-13,-231.66732932539998
2009-03-14,-578.6471385375723
2009-03-15,-532.7236969319372
2009-03-16,-387.6424008433188
2009-03-17,3.72103681026721
2009-03-18,99.36715257933871
2009-03-19,162.35477477868218
2009-03-20,29.901937867824962
2009-03-21,-916.8370556822496
2009-03-22,-811.8663903386189
2009-03-23,-469.90606391423825
2009-03-24,-273.7766864245756
2009-03-25,97.8371783608372
2009-03-26,212.58219051939975
2009-03-27,-334.2191278622831
2009-03-28,-714.9913948986947
2009-03-29,-736.167703060962
2009-03-30,-545.1328446471641
2009-03-31,-254.87284244827592
2009-04-01,-256.4682645405804
2009-04-02,-605.9305743781483
2009-04-03,-589.331851916475
2009-04-04,-1043.1014626577094
2009-04-05,-1284.7401334304816
2009-04-06,-774.9353693034107
2009-04-07,-322.93499118061135
2009-04-08,-304.43887872309455
2009-04-09,-407.06315665887263
2009-04-10,-929.0958446123071
2009-04-11,-1011.7471799545436
2009-04-12,-1107.1242842278498
2009-04-13,-1023.2147393398709
2009-04-14,-407.92858655390336
2009-04-15,-317.0871770701941
2009-04-16,-382.44764945232765
2009-04-17,-585.5923866181386
2009-04-18,-874.5988431322668
2009-04-19,-829.9270068519843
2009-04-20,-619.1961484194165
2009-04-21,-279.5661828213689
2009-04-22,-200.78176715634197
2009-04-23,-222.59094024983622
2009-04-24,-524.0832652027879
2009-04-25,-1253.099685262424
2009-04-26,-1249.1224649810347
2009-04-27,-631.9826588611946
2009-04-28,-137.83188835840457
2009-04-29,82.9652198484352
2009-04-30,130.79168737958003
2009-05-01,-201.08929854272412
2009-05-02,-643.1219322107211
2009-05-03,-604.957791033955
2009-05-04,-357.2317113511148
2009-05-05,-40.42155143122231
2009-05-06,44.52168090057686
2009-05-07,-23.146765689715615
2009-05-08,-218.45799469295997
2009-05-09,-603.1681196044084
2009-05-10,-610.9342811902308
2009-05-11,-352.3369229263504
2009-05-12,108.2870725930429
2009-05-13,188.5123353184515
2009-05-14,177.75526101449884
2009-05-15,-76.36156535240097
2009-05-16,-444.3701306852149
2009-05-17,-312.38770667878464
2009-05-18,77.41126970453709
2009-05-19,294.5427244867789
2009-05-20,314.22574461849354
2009-05-21,307.70506273815835
2009-05-22,141.97401304330236
2009-05-23,-159.9878218572436
2009-05-24,-271.3585496532503
2009-05-25,-10.962501001415415
2009-05-26,290.25709518561877
2009-05-27,293.0173046662707
2009-05-28,295.8486548561601
2009-05-29,198.13479614091872
2009-05-30,-86.81742313472927
2009-05-31,-118.67521483425494
2009-06-01,182.21191010062313
2009-06-02,413.0417911388962
2009-06-03,434.65218620611614
2009-06-04,449.10418815052367
2009-06-05,193.55954056224374
2009-06-06,-36.466980758358226
2009-06-07,-28.07699595329278
2009-06-08,-45.010056162951706
2009-06-09,403.8489055323354
2009-06-10,885.6614993336835
2009-06-11,990.119565104133
2009-06-12,701.9627778976022
2009-06-13,398.4417667445592
2009-06-14,356.1032098917118
2009-06-15,721.83701326453
2009-06-16,916.2364942535362
2009-06-17,847.2973399908426
2009-06-18,780.1260644573055
2009-06-19,516.9094178318578
2009-06-20,205.96579777562533
2009-06-21,151.96988474791553
2009-06-22,390.6201338533229
2009-06-23,802.59112376877
2009-06-24,872.3916586943731
2009-06-25,808.2813071953169
2009-06-26,576.0503734944084
2009-06-27,467.23056919573673
2009-06-28,437.4263875625943
2009-06-29,683.0793720269254
2009-06-30,1000.1097540841758
2009-07-01,866.9245694575043
2009-07-02,982.093409986373
2009-07-03,799.5016026914572
2009-07-04,591.4961454800189
2009-07-05,476.57704602728575
2009-07-06,776.652055066716
2009-07-07,1147.6428320491805
2009-07-08,1195.2203192466284
2009-07-09,1211.0577261410622
2009-07-10,861.0143128480826
2009-07-11,443.8967642837607
2009-07-12,451.92743062232825
2009-07-13,473.688058630587
2009-07-14,663.370120362519
2009-07-15,831.7463001734211
2009-07-16,981.5475471223647
2009-07-17,731.4238795151606
2009-07-18,371.456667438726
2009-07-19,426.40417385692683
2009-07-20,690.6997489778913
2009-07-21,979.0704185746852
2009-07-22,1024.4283368020835
2009-07-23,1097.2193924773846
2009-07-24,869.8646075362619
2009-07-25,526.5310791773038
2009-07-26,643.9285129594346
2009-07-27,827.2165383691482
2009-07-28,1325.3640373633395
2009-07-29,1172.0443428196245
2009-07-30,925.3817544971752
2009-07-31,538.4038475642014
2009-08-01,210.72148690337136
2009-08-02,383.44282326862844
2009-08-03,570.1842682914693
2009-08-04,893.3702358655266
2009-08-05,1038.220467423379
2009-08-06,1002.1934228049189
2009-08-07,748.926110845352
2009-08-08,487.0951342711497
2009-08-09,500.20797073226294
2009-08-10,906.5209234099044
2009-08-11,1078.5380161880023
2009-08-12,1007.3028108281165
2009-08-13,816.5208191784649
2009-08-14,521.3472205531554
2009-08-15,-1.770310780037279
2009-08-16,-119.1316976290391
2009-08-17,211.0070517437133
2009-08-18,812.5149817794766
2009-08-19,596.0543600285995
2009-08-20,490.979279139212
2009-08-21,279.40424015721084
2009-08-22,107.33258295656128
2009-08-23,101.63883310097685
2009-08-24,108.95891426294048
2009-08-25,398.0848779987479
2009-08-26,462.0258499082128
2009-08-27,405.26189439212646
2009-08-28,209.99362649806423
2009-08-29,-193.3949635279005
2009-08-30,-311.71526706793315
2009-08-31,-143.13483724127042
2009-09-01,156.642950894923
2009-09-02,127.69413839715124
2009-09-03,193.59220966190526
2009-09-04,-119.67095624129414
2009-09-05,-803.2922244977436
2009-09-06,-959.325964017573
2009-09-07,92.52493294597946
2009-09-08,156.37028415840402
2009-09-09,216.60990528294704
2009-09-10,149.17928355157377
2009-09-11,-6.368750095237287
2009-09-12,-843.672642905259
2009-09-13,-1248.2871475812606
2009-09-14,-325.75452196775507
2009-09-15,-159.1518141464732
2009-09-16,-244.68752563671103
2009-09-17,-96.696801440708
2009-09-18,-303.4770640335282
2009-09-19,-1020.6791159259853
2009-09-20,-1282.9669305017667
2009-09-21,-346.81532106589333
2009-09-22,-113.94451047753499
2009-09-23,-335.91679385203605
2009-09-24,-324.4863213215243
2009-09-25,-305.3349350494586
2009-09-26,-886.3884583286331
2009-09-27,-884.5883707747877
2009-09-28,-161.4034566240628
2009-09-29,-111.12230585472444
2009-09-30,-174.1189346615491
2009-10-01,-115.49193034605746
2009-10-02,-340.67526066461835
2009-10-03,-772.5416483575916
2009-10-04,-1012.3688146096881
2009-10-05,-1072.8771597102902
2009-10-06,-219.16624102456703
2009-10-07,-0.9614538644939872
2009-10-08,37.83680919639637
2009-10-09,54.08734214177638
2009-10-10,-619.6608718183509
2009-10-11,-986.7057634878947
2009-10-12,-216.04318266314962
2009-10-13,-283.7404445682956
2009-10-14,-316.3923588978752
2009-10-15,-297.1262003264825
2009-10-16,-304.16794678729326
2009-10-17,-848.7215002286408
2009-10-18,-1141.4655753020056
2009-10-19,-269.36202255164056
2009-10-20,-85.5179384277204
2009-10-21,117.33599108487991
2009-10-22,-135.32030162102402
2009-10-23,-49.31230743080997
2009-10-24,-903.5149188718057
2009-10-25,-1169.1934636692963
2009-10-26,-142.00034588775543
2009-10-27,-56.68024100120067
2009-10-28,-134.1865425628748
2009-10-29,-85.43990003800738
2009-10-30,-5.74508335264499
2009-10-31,-777.759339419217
2009-11-01,-926.777618286195
2009-11-02,267.45514191641155
2009-11-03,859.146724048783
2009-11-04,15.761999767094572
