date,resid
2008-06-03,4.842466407382744
2008-06-04,-17.483905133491135
2008-06-05,-55.99296838554983
2008-06-06,53.66243172511349
2008-06-07,194.0127351631254
2008-06-08,137.3404237843206
2008-06-09,-273.02601417780716
2008-06-10,-248.44167717582968
2008-06-11,-326.8032842027169
2008-06-12,-409.0005087246391
2008-06-13,-160.182945272094
2008-06-14,-83.84030226694449
2008-06-15,-196.74919891915306
2008-06-16,-242.88274826475208
2008-06-17,-190.17891543767837
2008-06-18,-235.57542048609685
2008-06-19,-243.12881036460567
2008-06-20,-80.5722076814709
2008-06-21,151.63828440283032
2008-06-22,-74.92392492772342
2008-06-23,5.982273797062589
2008-06-24,-90.5530894217427
2008-06-25,-190.02092448036638
2008-06-26,-210.78842933382657
2008-06-27,23.585501193278105
2008-06-28,259.5100687578324
