date,season_norm
2008-06-16,1.2496411000695555
2008-06-17,1.073930690751992
2008-06-18,0.9915953951315171
2008-06-19,1.0760892187461255
2008-06-20,0.8360919144216075
2008-06-21,-0.4363709089060299
2008-06-22,-0.11435625583982209
2008-06-23,1.3052797535660308
2008-06-24,1.6052265678630375
2008-06-25,1.5385141365629538
2008-06-26,1.6466484110219852
2008-06-27,1.2531322424686027
2008-06-28,-0.017694175803004693
2008-06-29,-0.19644827683447497
2008-06-30,0.7931490653086983
2008-07-01,0.778956024879087
2008-07-02,0.7191117745347984
2008-07-03,1.3865250077001536
2008-07-04,1.6036159808717934
2008-07-05,0.1045220674509321
2008-07-06,0.36416018702720193
2008-07-07,1.3975446340258906
2008-07-08,1.7162062251190147
2008-07-09,2.2603057621661358
2008-07-10,2.3349916087161224
2008-07-11,1.9651316300180706
2008-07-12,0.8287007610467333
2008-07-13,0.5775686828786177
2008-07-14,1.317168195484214
2008-07-15,1.3871235230751782
2008-07-16,1.512352119268535
2008-07-17,1.7788026470340867
2008-07-18,1.4682404866254386
2008-07-19,0.2632094895644767
2008-07-20,0.47557925560105935
2008-07-21,1.270244533933128
2008-07-22,1.6614697940949237
2008-07-23,2.2302072069179815
2008-07-24,2.374449236430654
2008-07-25,2.006385263895586
2008-07-26,0.968990627043509
2008-07-27,1.093059481632615
2008-07-28,2.705558684705716
2008-07-29,2.584667416755917
2008-07-30,2.2640914356092696
2008-07-31,2.1538263076699677
2008-08-01,1.6363139205767905
2008-08-02,0.3393422800634238
2008-08-03,0.3169641385914414
2008-08-04,1.7127538118540047
2008-08-05,2.027850726846688
2008-08-06,1.9058588677774664
2008-08-07,2.0025926285252686
2008-08-08,1.7925907552926366
2008-08-09,0.7991203284958689
2008-08-10,1.2994240204976775
2008-08-11,2.4211340508002768
2008-08-12,2.17800468415058
2008-08-13,1.9335023100129973
2008-08-14,2.1272150460061714
2008-08-15,1.445029165857126
2008-08-16,0.08935579483604936
2008-08-17,0.07590114522556518
2008-08-18,1.9364098036521424
2008-08-19,2.146536147810577
2008-08-20,1.7615890055536336
2008-08-21,1.593506532199253
2008-08-22,1.6477453313404768
2008-08-23,0.4304603057486382
2008-08-24,0.28705862538944005
2008-08-25,1.1642069418749141
2008-08-26,1.000551096979177
2008-08-27,1.0669729285130358
2008-08-28,1.2220278692122473
2008-08-29,0.774333177610371
2008-08-30,-0.39168892153129486
2008-08-31,-0.4180666331756298
2008-09-01,0.27923923727773625
2008-09-02,0.7169002983355597
2008-09-03,1.0380052167494214
2008-09-04,1.0931266104025092
2008-09-05,1.312346699776211
2008-09-06,0.8588213593341916
2008-09-07,-0.5299958461337397
2008-09-08,0.6897068932303446
2008-09-09,0.905224315345055
2008-09-10,0.9567034805968624
2008-09-11,0.8225073564096852
2008-09-12,0.21093156711526476
2008-09-13,-1.1504794004818641
2008-09-14,-1.6614713965355055
2008-09-15,-0.2747054272738029
2008-09-16,0.0416998922878365
2008-09-17,0.4689970638189173
2008-09-18,0.21612158835259862
2008-09-19,-0.11725824514239806
2008-09-20,-0.9869178476166176
2008-09-21,-1.6399507716023876
2008-09-22,-0.17179627956341792
2008-09-23,0.07549426729061937
2008-09-24,-0.056935797285072705
2008-09-25,-0.09286797951245782
2008-09-26,-0.18482609759842936
2008-09-27,-1.2530868949287703
2008-09-28,-1.64394141702526
2008-09-29,-0.48412621545860884
2008-09-30,-0.19979320480133214
2008-10-01,-0.26193218195575
2008-10-02,0.10821604865706261
2008-10-03,0.5341555681957153
2008-10-04,-1.3757175145174878
2008-10-05,-2.063103049425716
2008-10-06,-1.9304499090511145
2008-10-07,-0.5519665425985497
2008-10-08,-0.4733704214834023
2008-10-09,-0.4330025551289748
2008-10-10,-0.5420822095389207
2008-10-11,-1.5626170754578992
2008-10-12,-1.9727321471541306
2008-10-13,-0.26826263428308844
2008-10-14,-0.26199045037878305
2008-10-15,-0.4424845402353207
2008-10-16,-0.43114269342473455
2008-10-17,-0.44799933032653344
2008-10-18,-1.466014597009468
2008-10-19,-1.5995076223699467
2008-10-20,-0.44149118762467354
2008-10-21,-0.5613685540745125
2008-10-22,-0.07620409034878273
2008-10-23,0.28308284929117294
2008-10-24,-0.39710535045317363
2008-10-25,-1.5255420120585927
2008-10-26,-1.787209768774954
2008-10-27,0.26570639170407356
2008-10-28,-0.17547492479701746
2008-10-29,-0.30516975654351236
2008-10-30,-0.048859920375818225
2008-10-31,0.5293394162339784
2008-11-01,-1.3628639526998407
2008-11-02,-1.7229386928092554
2008-11-03,-0.16478520733654892
2008-11-04,-0.6506326082084735
2008-11-05,-0.5496803674537154
2008-11-06,0.04358242478408079
2008-11-07,-0.3095815628562664
2008-11-08,-1.3919563643837094
2008-11-09,-1.812892002697899
2008-11-10,-0.23274464124973562
2008-11-11,-0.11075302130289624
2008-11-12,0.12573889495567692
2008-11-13,0.463789189756667
2008-11-14,0.9124021995394944
2008-11-15,-1.0632832374968177
2008-11-16,-1.7031767711796275
2008-11-17,-0.4926238843137183
2008-11-18,-0.32587745285538144
2008-11-19,-0.3226949396304966
2008-11-20,-0.062267755382725276
2008-11-21,-0.14183794571368125
2008-11-22,-1.534866741052569
2008-11-23,-1.7167857661898058
2008-11-24,-0.6506889422888535
2008-11-25,-0.5066131660591175
2008-11-26,-0.4484668550685353
2008-11-27,-0.03471354401110803
2008-11-28,-0.24487412255456462
2008-11-29,-1.5284809386138567
2008-11-30,-2.068423666419255
2008-12-01,-0.19732280368264954
2008-12-02,0.035546168300602844
2008-12-03,0.3405746742762227
2008-12-04,-0.30182159319839946
2008-12-05,-0.08057500132235117
2008-12-06,-0.27552685768953383
2008-12-07,-0.279988765545113
2008-12-08,0.11695837907188208
2008-12-09,0.23617166265855846
2008-12-10,0.1964165776868231
2008-12-11,-0.1265954264895565
2008-12-12,-0.4787618480046471
2008-12-13,-0.6677186130866776
2008-12-14,-0.8790452094089677
2008-12-15,-0.5131504303958422
2008-12-16,0.3311150381695392
2008-12-17,0.7907683774307589
2008-12-18,0.12394132476018518
2008-12-19,-0.44589651821015824
2008-12-20,-0.9462848540643582
2008-12-21,-1.0247823749764002
2008-12-22,-0.6129063123764402
2008-12-23,-0.3943388854402023
2008-12-24,-1.3049730635644232
2008-12-25,-2.6659458486348138
2008-12-26,-2.1045050085131853
2008-12-27,-1.699993612159256
2008-12-28,-1.4782983195846549
2008-12-29,-1.296905660875541
2008-12-30,-1.0252900743795088
2008-12-31,-1.258223351314956
2009-01-01,-1.1028231510392807
2009-01-02,-1.1263282765054512
2009-01-03,-1.6249005155211818
2009-01-04,-1.2971984338068696
2009-01-05,-0.021276562088250236
2009-01-06,0.6413658914182231
2009-01-07,0.389914365137683
2009-01-08,0.08235109966756106
2009-01-09,0.17721141181922165
2009-01-10,-0.16643529784995234
2009-01-11,-0.2935838147901634
2009-01-12,0.8729202722510955
2009-01-13,0.6714225631148065
2009-01-14,0.7329147277795721
2009-01-15,1.0263469984059963
2009-01-16,-0.09339760570051515
2009-01-17,-1.1117902503689745
2009-01-18,-1.2262255212048399
2009-01-19,-0.5191827282730826
2009-01-20,0.45400148884535674
2009-01-21,1.0596578124601115
2009-01-22,1.4005626324048155
2009-01-23,1.1380967770958161
2009-01-24,0.011562774895494756
2009-01-25,-0.6071187930238355
2009-01-26,-0.45268750585337947
2009-01-27,0.38534575938280297
2009-01-28,1.352398690925058
2009-01-29,1.5635674335343772
2009-01-30,0.9669600706740442
2009-01-31,0.16054536203124012
2009-02-01,0.1692700210917446
2009-02-02,0.40004295866022826
2009-02-03,0.8852150037125486
2009-02-04,1.0403028224186166
2009-02-05,1.3970889399237558
2009-02-06,0.6889739360148729
2009-02-07,0.11593523040264131
2009-02-08,0.20732547886265273
2009-02-09,-0.003889849479128877
2009-02-10,0.39109874370937125
2009-02-11,0.4622156282833522
2009-02-12,0.3748210950546592
2009-02-13,-0.4042164082544049
2009-02-14,-0.8137537415691138
2009-02-15,-0.7140789622916381
2009-02-16,-0.703593983893864
2009-02-17,-0.11572911329849761
2009-02-18,-0.004602642414173506
2009-02-19,0.23424176590687423
2009-02-20,0.08100637937637098
2009-02-21,-0.18369663256979213
2009-02-22,-0.13685462481853747
2009-02-23,-0.1159025709679529
2009-02-24,0.136145263939751
2009-02-25,0.2386823144595079
2009-02-26,-0.03403864915557682
2009-02-27,-0.29303932624673673
2009-02-28,-0.882248973596528
2009-03-01,-1.1600405737089332
2009-03-02,-0.7750063049697243
2009-03-03,-0.08522427896666249
2009-03-04,0.005023595349482164
2009-03-05,-0.17807613988764415
2009-03-06,-0.21981857759148687
2009-03-07,-0.8135725483018958
2009-03-08,-0.8698359919028144
2009-03-09,-0.5824256491113614
2009-03-10,-0.10337631578538846
2009-03-11,-0.06191394411137679
2009-03-12,-0.04502614316264664
2009-03-13,-0.3364703221625811
2009-03-14,-0.8371561324196072
2009-03-15,-0.7708894074988822
2009-03-16,-0.5615396287604567
2009-03-17,0.0031909828894581644
2009-03-18,0.1412066590191657
2009-03-19,0.23209669878444028
2009-03-20,0.04096956628606947
2009-03-21,-1.325158281797696
2009-03-22,-1.173687443335574
2009-03-23,-0.6802446591565867
2009-03-24,-0.39723338969228555
2009-03-25,0.138998932918324
2009-03-26,0.30457398328222496
2009-03-27,-0.4844507780292718
2009-03-28,-1.0338985152834959
2009-03-29,-1.0644555584571345
2009-03-30,-0.7887955911252567
2009-03-31,-0.36995547268686585
2009-04-01,-0.37225763892760805
2009-04-02,-0.8765256542700306
2009-04-03,-0.8525739873882481
2009-04-04,-1.5073556178809426
2009-04-05,-1.856036003463021
2009-04-06,-1.1203966243896055
2009-04-07,-0.4681679656940472
2009-04-08,-0.44147839815574097
2009-04-09,-0.5895634405303471
2009-04-10,-1.3428475003206752
2009-04-11,-1.4621119350398384
2009-04-12,-1.5997394322751268
2009-04-13,-1.4786594231359027
2009-04-14,-0.5908122407680265
2009-04-15,-0.4597296719709783
2009-04-16,-0.5540436931462556
2009-04-17,-0.8471780042125218
2009-04-18,-1.26420927810087
2009-04-19,-1.19974859782542
2009-04-20,-0.8956676461411356
2009-04-21,-0.4055875319721785
2009-04-22,-0.29190299487350935
2009-04-23,-0.3233732511000749
2009-04-24,-0.7584214152802505
2009-04-25,-1.8103793888493669
2009-04-26,-1.8046403293816724
2009-04-27,-0.914118357597337
2009-04-28,-0.20106741817788068
2009-04-29,0.11753895628510826
2009-04-30,0.18655171441052418
2009-05-01,-0.29234675729795645
2009-05-02,-0.93019213467199
2009-05-03,-0.8751219448784154
2009-05-04,-0.5176575344580518
2009-05-05,-0.060506001700840334
2009-05-06,0.06206560038304744
2009-05-07,-0.035578787302858066
2009-05-08,-0.3174094827770962
2009-05-09,-0.8725394802334814
2009-05-10,-0.8837459158903953
2009-05-11,-0.5105944401700747
2009-05-12,0.15407794795563062
2009-05-13,0.2698416022211506
2009-05-14,0.2543193317002853
2009-05-15,-0.11236681467330555
2009-05-16,-0.643396753082534
2009-05-17,-0.4529484181970362
2009-05-18,0.10952470313810642
2009-05-19,0.42284160367123336
2009-05-20,0.45124385827310476
2009-05-21,0.44183462809888574
2009-05-22,0.20268761522334394
2009-05-23,-0.233038043618751
2009-05-24,-0.3937440605252303
2009-05-25,-0.017997105960364416
2009-05-26,0.41665751536942525
2009-05-27,0.4206404494872265
2009-05-28,0.4247260384071262
2009-05-29,0.28372664528605546
2009-05-30,-0.12745443500938136
2009-05-31,-0.17342467254652566
2009-06-01,0.26075019856767967
2009-06-02,0.5938336891649945
2009-06-03,0.6250171121681156
2009-06-04,0.6458710988015198
2009-06-05,0.2771246313194701
2009-06-06,-0.05479962522303528
2009-06-07,-0.042693023545818824
2009-06-08,-0.06712713396409922
2009-06-09,0.5805685156410025
2009-06-10,1.2758156813686061
2009-06-11,1.426546847590956
2009-06-12,1.0107416316876268
2009-06-13,0.5727661087191794
2009-06-14,0.5116723099442235
2009-06-15,1.039419806537404
2009-06-16,1.3199348655361494
2009-06-17,1.220456868851494
2009-06-18,1.1235298903253694
2009-06-19,0.7437128621010761
2009-06-20,0.29502664400211803
2009-06-21,0.2171114836755546
2009-06-22,0.5614796289364697
2009-06-23,1.155946578919935
2009-06-24,1.2566675328709738
2009-06-25,1.1641574143166704
2009-06-26,0.8290522291740817
2009-06-27,0.6720271503632997
2009-06-28,0.6290202363185905
2009-06-29,0.9834932065119971
2009-06-30,1.4409625159707693
2009-07-01,1.248778618497183
2009-07-02,1.4149652458040722
2009-07-03,1.1514884539142964
2009-07-04,0.85134020863669
2009-07-05,0.6855139533449427
2009-07-06,1.118516955392593
2009-07-07,1.653850173175781
2009-07-08,1.7225036570241197
2009-07-09,1.745356758826539
2009-07-10,1.2402502213376072
2009-07-11,0.6383568770259016
2009-07-12,0.6499449884256944
2009-07-13,0.6813451949413263
2009-07-14,0.9550531002661643
2009-07-15,1.1980169897443964
2009-07-16,1.4141775752160468
2009-07-17,1.053253487256237
2009-07-18,0.5338270812827283
2009-07-19,0.6131153742674569
2009-07-20,0.9944892774846031
2009-07-21,1.4106031219450572
2009-07-22,1.4760538064987803
2009-07-23,1.581090029710162
2009-07-24,1.2530210421442292
2009-07-25,0.7575967515345895
2009-07-26,0.9269992000193057
2009-07-27,1.1914806225004544
2009-07-28,1.9102987713942547
2009-07-29,1.6890611274365939
2009-07-30,1.333131316492458
2009-07-31,0.7747289491494451
2009-08-01,0.3018890204316354
2009-08-02,0.5511228949993471
2009-08-03,0.8205875417236642
2009-08-04,1.2869392536746351
2009-08-05,1.4959556103270006
2009-08-06,1.4439692135769533
2009-08-07,1.0785089016700027
2009-08-08,0.7006913711511576
2009-08-09,0.7196129653592106
2009-08-10,1.305915466335377
2009-08-11,1.5541331296951346
2009-08-12,1.4513419713409301
2009-08-13,1.1760468863374538
2009-08-14,0.7501165339928749
2009-08-15,-0.004732935865057418
2009-08-16,-0.17408336925425005
2009-08-17,0.3023010855134399
2009-08-18,1.1702665328684023
2009-08-19,0.8579176326941974
2009-08-20,0.7062961244214907
2009-08-21,0.4009970349344448
2009-08-22,0.15270063606503728
2009-08-23,0.14448465437343136
2009-08-24,0.1550474037623557
2009-08-25,0.5722511244863105
2009-08-26,0.6645168312483313
2009-08-27,0.5826074339104977
2009-08-28,0.3008387305671829
2009-08-29,-0.281243966129695
2009-08-30,-0.45197809957194807
2009-08-31,-0.20871948088492345
2009-09-01,0.22385463658555116
2009-09-02,0.18208200527788168
2009-09-03,0.27717177226024003
2009-09-04,-0.17486151002223316
2009-09-05,-1.1613150716374512
2009-09-06,-1.3864690351383882
2009-09-07,0.1313334554778317
2009-09-08,0.22346118324250475
2009-09-09,0.3103859054065978
2009-09-10,0.21308469484231665
2009-09-11,-0.011368403558916277
2009-09-12,-1.2195833108032685
2009-09-13,-1.8034349809492163
2009-09-14,-0.4722364994220211
2009-09-15,-0.23183169907957282
2009-09-16,-0.35525823825094355
2009-09-17,-0.14171020552005095
2009-09-18,-0.440090516341361
2009-09-19,-1.4750005627936524
2009-09-20,-1.8534773025774292
2009-09-21,-0.5026268650316345
2009-09-22,-0.1665983487056407
2009-09-23,-0.4869004804299827
2009-09-24,-0.47040650801829004
2009-09-25,-0.44277139179943503
2009-09-26,-1.2812214871127254
2009-09-27,-1.2786239921821787
2009-09-28,-0.23508077988591944
2009-09-29,-0.16252595667945516
2009-09-30,-0.2534289928221692
2009-10-01,-0.16883124857505422
2009-10-02,-0.4937668650102511
2009-10-03,-1.116942526832725
2009-10-04,-1.4630089430003346
2009-10-05,-1.5503214291729277
2009-10-06,-0.31843146987544463
2009-10-07,-0.003565769449638843
2009-10-08,0.052419447157961
2009-10-09,0.07586868264327654
2009-10-10,-0.8963382338968587
2009-10-11,-1.4259776080250899
2009-10-12,-0.3139249511540336
2009-10-13,-0.41161091883647555
2009-10-14,-0.4587270614721753
2009-10-15,-0.43092633082804843
2009-10-16,-0.4410874480998597
2009-10-17,-1.226868723823609
2009-10-18,-1.649293316075386
2009-10-19,-0.3908631067549251
2009-10-20,-0.1255793012518217
2009-10-21,0.1671353794451522
2009-10-22,-0.1974432423404122
2009-10-23,-0.07333520747381678
2009-10-24,-1.3059346708376316
2009-10-25,-1.6893041751666251
2009-10-26,-0.20708242965749338
2009-10-27,-0.0839670070531267
2009-10-28,-0.1958072478024171
2009-10-29,-0.12546669321715442
2009-10-30,-0.010468463331690428
2009-10-31,-1.124471563991378
2009-11-01,-1.339502340182729
2009-11-02,0.38375469467228546
2009-11-03,1.2375553232876964
2009-11-04,0.020565882333902413
2009-11-05,-0.1618164179225666
2009-11-06,-0.3649933120094928
2009-11-07,-1.3285980616039006
2009-11-08,-1.53579667222871
2009-11-09,0.07854354351687395
2009-11-10,0.23830019773811573
2009-11-11,0.361075831599922
2009-11-12,0.7175144064896882
2009-11-13,-0.020129765372635604
2009-11-14,-0.7775808676225624
2009-11-15,-1.0629177788680275
2009-11-16,1.3233767381534411
2009-11-17,0.12125897162720356
2009-11-18,0.23043267858610986
2009-11-19,1.543388154448069
2009-11-20,2.4119562010313373
2009-11-21,0.6701187254552703
2009-11-22,0.9967097197981432
2009-11-23,0.09882709340115302
2009-11-24,-0.1592473392728391
2009-11-25,0.7620976548604188
2009-11-26,1.1595409733865474
2009-11-27,1.237454257881769
2009-11-28,0.37422278635026796
2009-11-29,-0.9010758762395294
2009-11-30,-0.2211378547370507
2009-12-01,-0.5005805449717436
2009-12-02,-0.4144420987726658
2009-12-03,-0.014050323344915823
2009-12-04,-0.09835966399247718
2009-12-05,-0.8968732308737996
2009-12-06,-1.154041439139005
2009-12-07,0.9697217415526552
2009-12-08,1.1719700885223396
2009-12-09,0.2856384735240796
2009-12-10,0.47838271863685466
2009-12-11,0.0009616430810645302
2009-12-12,-0.7607249084887518
2009-12-13,-0.9981408123365955
2009-12-14,-0.46496217932821043
2009-12-15,0.41161999671060767
2009-12-16,1.2807020725623481
2009-12-17,2.257881418757687
2009-12-18,0.24174654088649725
2009-12-19,-0.9625271804138151
2009-12-20,-2.100408512657808
2009-12-21,-0.3225708831028163
2009-12-22,1.0232403671755421
2009-12-23,1.1163359705398876
2009-12-24,0.5787890489265577
2009-12-25,-2.3681282487598687
2009-12-26,-2.7102737656613685
2009-12-27,-2.2896704370907446
2009-12-28,-1.7263756419249128
2009-12-29,-1.1282930453508986
2009-12-30,-1.0975151119957987
2009-12-31,-0.9574048329988203
2010-01-01,-1.7561774384973514
2010-01-02,-1.57157412666123
2010-01-03,-2.4344138439828926
2010-01-04,-1.1645020932428267
2010-01-05,0.2726160735333548
2010-01-06,0.5453714392142229
2010-01-07,0.0838190367416806
2010-01-08,-0.1199664471919789
2010-01-09,-0.010376943164589137
2010-01-10,-0.46757486313460167
2010-01-11,0.29699891738078193
2010-01-12,2.3490147494875018
2010-01-13,1.3497874809960344
2010-01-14,0.5264449244161443
2010-01-15,0.6438100895874687
2010-01-16,-0.44177039863249135
2010-01-17,-1.6428698178029926
2010-01-18,-0.8187283820951785
2010-01-19,-0.12012964046655762
2010-01-20,0.7211112487050964
2010-01-21,2.05056338753582
2010-01-22,2.924636126705502
2010-01-23,1.711448528967693
2010-01-24,-0.49620293161879436
2010-01-25,0.24430451955563
2010-01-26,0.37096516746572056
2010-01-27,1.2339824637198538
2010-01-28,1.0378204915424984
2010-01-29,0.9840066767629068
2010-01-30,-0.21542540365657958
2010-01-31,-0.21660480871994583
2010-02-01,1.0513904901459303
2010-02-02,1.1990701681123894
2010-02-03,1.190405609060945
2010-02-04,1.3763033117027663
2010-02-05,1.7751231776220668
2010-02-06,0.27006633129077884
2010-02-07,-0.17335998652780107
2010-02-08,1.4433505332366434
2010-02-09,1.664031104463081
2010-02-10,1.430348965551261
2010-02-11,1.3998248355494327
2010-02-12,1.5466645013037772
2010-02-13,-0.45061154310168056
2010-02-14,-0.98920913800031
2010-02-15,0.6097893858312539
2010-02-16,0.27354904196045216
2010-02-17,0.04313546748579032
2010-02-18,-0.07644783775437723
2010-02-19,0.05413117854233496
2010-02-20,-0.4422050892963128
2010-02-21,-0.5509820713745256
2010-02-22,1.5617159564401766
2010-02-23,1.2450689237274786
2010-02-24,0.2639035014449561
2010-02-25,0.09452253698391379
2010-02-26,-0.041581276653611
2010-02-27,-0.45598591275449896
2010-02-28,-1.0519136918222916
2010-03-01,-0.5869315501429636
2010-03-02,-0.06456691556981706
2010-03-03,-0.04199436250379315
2010-03-04,-0.036606579173758806
2010-03-05,-0.1295119448845341
2010-03-06,-0.6781212739673841
2010-03-07,-1.4079329823720907
2010-03-08,0.06540125542776117
2010-03-09,0.2586969196525481
2010-03-10,-0.387704795687598
2010-03-11,-0.6277637512249349
2010-03-12,-0.6226024469447621
2010-03-13,-1.5254939165106722
2010-03-14,-2.1225270303664625
2010-03-15,-0.6928313984985697
2010-03-16,-0.07229735029642743
2010-03-17,-0.24058291039605048
2010-03-18,-0.18218575060895664
2010-03-19,0.1437987518801706
2010-03-20,-0.5410948553778323
2010-03-21,-0.7535928207800746
2010-03-22,-0.21852792037457394
2010-03-23,0.6257040316964635
2010-03-24,0.46427579228425947
2010-03-25,0.35660417330610394
2010-03-26,0.7581808296685568
2010-03-27,-0.5331811976326629
2010-03-28,-1.1926370679632843
2010-03-29,-0.10911424592083227
2010-03-30,0.2554313757926056
2010-03-31,-0.2641201607328071
2010-04-01,-0.5145278021588711
2010-04-02,-1.8439461527944798
2010-04-03,-1.69731225560955
2010-04-04,-2.52142036539685
2010-04-05,-2.1714061549449295
