date,avg_temp,avg_load
2006-05-08,14.093750000041666,9017.488854375
2006-05-09,16.62395833333333,9342.176840208334
2006-05-10,15.529166666875009,9098.985138958333
2006-05-11,14.68125,9203.776318541668
2006-05-12,15.265624999999991,9191.80454875
2006-05-13,15.029166666875003,8362.870764166668
2006-05-14,15.476041666666667,8080.920416874997
2006-05-15,16.40520833333333,9034.299409583336
2006-05-16,16.454166666875,9098.151146666663
2006-05-17,16.35625000020833,9015.016006458334
2006-05-18,16.55208333354167,9095.265
2006-05-19,16.41458333333333,8974.355347083334
2006-05-20,15.191666666666668,8395.876875
2006-05-21,13.751041666458336,8126.318472708333
2006-05-22,11.363541666875,9277.727465
2006-05-23,15.513541666875,9902.46510416667
2006-05-24,15.184375000000005,9449.705972708334
2006-05-25,14.468750000000002,9392.587639166666
