date,new_avg_load
2006-08-03,4232.144395415999
2006-08-04,5175.546924979969
2006-08-05,4816.03925370593
2006-08-06,4519.392923828124
2006-08-07,4762.6743177504795
2006-08-08,4995.529945003402
2006-08-09,5011.436882620304
2006-08-10,4747.098609722711
2006-08-11,4841.189901078523
2006-08-12,4781.482542107664
2006-08-13,4750.2324852620095
2006-08-14,4865.98089484646
2006-08-15,5422.254785701971
2006-08-16,6740.339200871394
2006-08-17,5987.981232196399
2006-08-18,4925.911059359686
2006-08-19,4469.816012533974
2006-08-20,4647.658449488741
2006-08-21,5912.513345492017
2006-08-22,5626.097392728364
2006-08-23,5549.392343466215
2006-08-24,5662.980786116163
2006-08-25,4955.76203500601
2006-08-26,4862.688318102104
2006-08-27,4753.7779833984405
2006-08-28,5581.925963724366
2006-08-29,6390.246930239215
2006-08-30,5875.64367991286
2006-08-31,6366.043274889826
2006-09-01,7144.097848028201
2006-09-02,6755.743411558493
2006-09-03,4807.903782301683
2006-09-04,5257.2113537493315
2006-09-05,5304.986066402437
2006-09-06,4694.804219336441
2006-09-07,5321.251772168804
2006-09-08,4710.1267198768055
2006-09-09,4775.139519230768
2006-09-10,4780.879929487181
2006-09-11,5224.641607555425
2006-09-12,5678.557039388019
2006-09-13,5634.48518714671
2006-09-14,5862.470004050521
2006-09-15,5607.696603469131
2006-09-16,5296.394517543054
2006-09-17,5635.535935020348
2006-09-18,7152.517665876229
2006-09-19,7809.504902536263
2006-09-20,6459.924029947917
2006-09-21,7480.174765567767
2006-09-22,7646.176442271022
2006-09-23,7375.987196184389
2006-09-24,4915.216323809762
2006-09-25,5740.730709785656
2006-09-26,6772.609815304486
2006-09-27,6069.501663136018
2006-09-28,6216.855186047677
2006-09-29,5504.650996638323
2006-09-30,4929.331529748472
2006-10-01,5279.559713913819
2006-10-02,5109.4317681623925
2006-10-03,5596.100237913994
2006-10-04,6451.93225609209
2006-10-05,5814.383526659322
2006-10-06,6339.45355515619
2006-10-07,5773.827903008159
2006-10-08,4557.6223159555275
2006-10-09,4901.581330028045
2006-10-10,6061.5867431913675
2006-10-11,7109.560530083561
2006-10-12,9111.578418219151
2006-10-13,9535.904756786567
2006-10-14,6250.877540397969
2006-10-15,4798.959108690573
2006-10-16,5825.620589743593
2006-10-17,8042.733540930207
2006-10-18,7013.385442474622
2006-10-19,7477.249874549279
2006-10-20,5161.194321940105
2006-10-21,4519.329529447116
2006-10-22,4765.737720894088
2006-10-23,5916.854345664642
2006-10-24,6720.085835581129
2006-10-25,5724.8897058627135
2006-10-26,7031.971786730119
2006-10-27,5688.566659763957
2006-10-28,4535.019384528316
2006-10-29,5093.090847116401
2006-10-30,6736.87830520669
2006-10-31,6906.669300501115
2006-11-01,7436.723640444976
2006-11-02,6615.643726963145
2006-11-03,5887.671814027442
2006-11-04,5032.170117145765
2006-11-05,5303.014817457935
2006-11-06,5640.607653514033
2006-11-07,5556.978889690172
2006-11-08,5257.884217097358
2006-11-09,5929.6068200342415
2006-11-10,7212.195985213888
2006-11-11,6642.501689152644
2006-11-12,6926.422198788183
2006-11-13,6032.419033578727
2006-11-14,6275.809332014557
2006-11-15,4118.8154203987015
2006-11-16,5222.0990669769335
2006-11-17,5879.545197684605
2006-11-18,6126.972687116049
2006-11-19,6599.552661453705
2006-11-20,9349.770695117024
2006-11-21,10534.19521890641
2006-11-22,7683.389149717458
2006-11-23,7409.360987279649
2006-11-24,7753.659922614447
2006-11-25,6841.3722504340285
2006-11-26,6144.990441523103
2006-11-27,8046.761121665601
2006-11-28,7693.935683643829
2006-11-29,6562.489783837471
2006-11-30,7951.286899115745
2006-12-01,7611.72055012725
2006-12-02,5289.9866796875
2006-12-03,5323.016946875846
2006-12-04,6409.345142947149
2006-12-05,7218.892150244712
2006-12-06,7280.1114166643465
2006-12-07,7583.717413785616
2006-12-08,7480.08539913862
2006-12-09,7051.493265641695
2006-12-10,7027.069608248197
2006-12-11,6465.8904478498935
2006-12-12,6681.864029997995
2006-12-13,8578.887306731895
2006-12-14,7069.497903155735
2006-12-15,6407.6321120459415
2006-12-16,5877.5848929589065
2006-12-17,5867.992616814427
2006-12-18,6835.240133258845
2006-12-19,6867.892428886218
2006-12-20,7346.997952473958
2006-12-21,7550.0052650240395
2006-12-22,7676.649788378075
2006-12-23,6200.18294806691
2006-12-24,6129.599132512019
2006-12-25,4649.016603507279
2006-12-26,4993.300036512279
2006-12-27,6424.4309153979675
2006-12-28,6547.036370910121
2006-12-29,6506.327187792134
2006-12-30,6084.5298984374995
2006-12-31,5865.285561097758
2007-01-01,5693.607724273311
2007-01-02,6589.156439052485
2007-01-03,6690.13305035557
2007-01-04,7103.79523357387
2007-01-05,7400.9250639210295
2007-01-06,7660.913076221939
2007-01-07,6287.554720615505
2007-01-08,6694.221546207266
2007-01-09,7079.666222030249
2007-01-10,7893.305435309509
2007-01-11,8720.083849287132
2007-01-12,8314.562942007213
2007-01-13,6667.382412459097
2007-01-14,6724.4578723874865
2007-01-15,8135.254701196921
2007-01-16,8541.498774114492
2007-01-17,8670.936881410255
2007-01-18,8748.69113519965
2007-01-19,8743.59198520436
2007-01-20,9686.098648493222
2007-01-21,9007.259358824402
2007-01-22,8766.43391030649
2007-01-23,8742.033107071318
2007-01-24,7809.707903579062
2007-01-25,8162.7731151258695
2007-01-26,7420.538196296314
2007-01-27,6592.967324308828
2007-01-28,6661.017749060478
2007-01-29,8759.445177990843
2007-01-30,8642.682946556164
2007-01-31,7704.529687499998
2007-02-01,7833.411245793266
2007-02-02,8200.787344601364
2007-02-03,7929.542921340815
2007-02-04,7508.9915375100145
2007-02-05,8865.588925781252
2007-02-06,8684.052894831726
2007-02-07,8400.12704578158
2007-02-08,8539.126837865584
2007-02-09,8511.130514222386
2007-02-10,7588.433266459669
2007-02-11,6524.453417125733
2007-02-12,7349.355436364851
2007-02-13,7695.131074118591
2007-02-14,7870.239597077787
2007-02-15,8604.467144305892
2007-02-16,8696.076342230905
2007-02-17,7912.442532301682
2007-02-18,7550.9773359042765
2007-02-19,8890.746189569978
2007-02-20,9031.186946125186
2007-02-21,8774.965340544873
2007-02-22,8647.388617538063
2007-02-23,8632.14717326055
2007-02-24,7303.97149313902
2007-02-25,6642.267503255206
2007-02-26,7725.939337319769
2007-02-27,8113.893594928224
2007-02-28,8132.0850296474355
2007-03-01,8488.925880807194
2007-03-02,9160.14562049279
2007-03-03,9106.945696290413
2007-03-04,7651.838275841347
2007-03-05,7599.5690656811175
2007-03-06,7379.275860580532
2007-03-07,7903.813579289549
2007-03-08,7544.354674963273
2007-03-09,6875.543423714594
2007-03-10,6741.574250114054
2007-03-11,6681.223399038465
2007-03-12,6826.105394631408
2007-03-13,6783.888872733376
2007-03-14,7372.9119960053395
2007-03-15,9396.328824665872
2007-03-16,8398.906068609023
2007-03-17,6951.137148888224
2007-03-18,6616.655772631983
2007-03-19,8182.191540235835
2007-03-20,8804.167954009748
2007-03-21,8875.054419404381
2007-03-22,9148.118388671877
2007-03-23,9133.06970126623
2007-03-24,6345.921847956731
2007-03-25,5921.907346913396
2007-03-26,6336.393312867254
2007-03-27,6653.500164641353
2007-03-28,7127.9328191773475
2007-03-29,6686.384117545495
2007-03-30,6143.625521327863
2007-03-31,5826.354337585943
2007-04-01,5929.705880402116
2007-04-02,6972.303091513086
2007-04-03,6789.50672981771
2007-04-04,6756.309855588605
2007-04-05,6054.665696940104
2007-04-06,4895.70251736111
2007-04-07,5239.617930799482
2007-04-08,5096.0534786487315
2007-04-09,5314.472047552227
2007-04-10,6242.967112578762
2007-04-11,6423.945643028847
2007-04-12,6073.643618991722
2007-04-13,6199.1882974097525
2007-04-14,6070.225367713172
2007-04-15,5895.985443509613
2007-04-16,6502.955669195714
2007-04-17,6557.737379951564
2007-04-18,6518.593125995286
2007-04-19,6639.23899767962
2007-04-20,6349.394004663847
2007-04-21,5761.871855230527
2007-04-22,5151.894058819111
2007-04-23,5674.073007286658
2007-04-24,5418.623173076925
2007-04-25,5111.380158186433
2007-04-26,5337.893857271635
2007-04-27,5707.972413970688
2007-04-28,5966.818005174947
2007-04-29,5558.337459852431
2007-04-30,6043.816928818111
2007-05-01,6546.910806448654
2007-05-02,7285.537056762764
2007-05-03,7595.235927664
2007-05-04,6434.3957099556255
2007-05-05,5596.325683014835
2007-05-06,5350.542017416764
2007-05-07,6664.742628730968
2007-05-08,6857.405945529512
2007-05-09,5985.864141376203
2007-05-10,5629.30907699398
2007-05-11,5623.692763941922
2007-05-12,5879.357868589745
2007-05-13,5565.305139410015
2007-05-14,6007.193513087606
2007-05-15,6415.624140370184
2007-05-16,6414.863954881259
2007-05-17,6225.511695725631
2007-05-18,6039.750017728367
2007-05-19,5321.028455929486
2007-05-20,5140.8943356704085
2007-05-21,5083.304385742188
2007-05-22,4934.872949786322
2007-05-23,5130.694664863778
2007-05-24,5127.049218854276
2007-05-25,5004.307504596178
2007-05-26,4936.810810346554
2007-05-27,5165.468693309296
2007-05-28,6488.239789418628
2007-05-29,5574.633881017961
2007-05-30,4293.841553151708
2007-05-31,5077.373702976288
2007-06-01,5434.778966296074
2007-06-02,4723.207385156569
2007-06-03,4541.651356094751
2007-06-04,4703.1310267611225
2007-06-05,5059.205365386131
2007-06-06,5662.194591513087
2007-06-07,5668.354944093882
2007-06-08,5506.725283416677
2007-06-09,4614.4472176617155
2007-06-10,4162.124311391419
2007-06-11,3865.562478966347
2007-06-12,4046.2260270261577
2007-06-13,4133.060621335917
2007-06-14,4603.185928627471
2007-06-15,5683.828480902861
2007-06-16,5221.541326856304
2007-06-17,4536.149784254806
2007-06-18,4073.5116918919016
2007-06-19,4725.349487572048
2007-06-20,4359.925795923354
2007-06-21,3949.620385024505
2007-06-22,3995.7543070506895
2007-06-23,4112.225824751356
2007-06-24,5152.638965645033
2007-06-25,5083.991570012019
2007-06-26,4341.274703984744
2007-06-27,4374.412614349627
2007-06-28,5789.79547315705
2007-06-29,4990.534678911259
2007-06-30,4243.130004913353
2007-07-01,5094.132312616853
2007-07-02,6452.99198918269
2007-07-03,6406.474956805891
2007-07-04,4883.699303886217
2007-07-05,4860.63618692408
2007-07-06,4632.099956871446
2007-07-07,3625.0378698579243
2007-07-08,4591.369630575616
2007-07-09,4574.285444335975
2007-07-10,4783.3748422475965
2007-07-11,4461.697428327038
2007-07-12,4370.386407476252
2007-07-13,4243.036899397061
2007-07-14,3574.5495126359215
2007-07-15,3227.564055191059
2007-07-16,3634.7720769252383
2007-07-17,4137.95137990428
2007-07-18,4395.784443523378
2007-07-19,4991.866652929068
2007-07-20,4803.287142528045
2007-07-21,4399.651717380683
2007-07-22,4452.986166008064
2007-07-23,4873.437967339293
2007-07-24,5749.278377729136
2007-07-25,5760.262103150293
2007-07-26,5547.1444921875
2007-07-27,5172.047109642097
2007-07-28,4111.175372676946
2007-07-29,3961.9367977857314
2007-07-30,4666.62010519087
2007-07-31,7122.239265356676
2007-08-01,6895.553319986978
2007-08-02,4890.947316372864
2007-08-03,4219.93328795595
2007-08-04,4762.566648144634
2007-08-05,4662.9647257875995
2007-08-06,4982.753189251333
2007-08-07,5735.294846825494
2007-08-08,6526.429137564376
2007-08-09,6427.862250551809
2007-08-10,7009.056140732339
2007-08-11,5637.890870292771
2007-08-12,4090.932526709401
2007-08-13,3897.8927084007964
2007-08-14,4844.4657002069325
2007-08-15,4900.356920364727
2007-08-16,5776.960762632971
2007-08-17,4894.836557596552
2007-08-18,4635.089234074519
2007-08-19,5148.330960854031
2007-08-20,5552.673348207132
2007-08-21,5515.405411792202
2007-08-22,5366.614036617697
2007-08-23,5138.987278846158
2007-08-24,5488.636362348567
2007-08-25,5267.90328173998
2007-08-26,5725.451038110978
2007-08-27,6573.699542022483
2007-08-28,6174.330500676078
2007-08-29,6441.557767427885
2007-08-30,7207.94436343149
2007-08-31,5348.408620768228
2007-09-01,5485.593419353427
2007-09-02,5155.410444323984
2007-09-03,4758.07519270833
2007-09-04,5187.405149572651
2007-09-05,5230.490167768433
2007-09-06,4973.584708683891
2007-09-07,4976.896335408167
2007-09-08,4394.947622963406
2007-09-09,4867.491427143347
2007-09-10,6036.897127058929
2007-09-11,5702.3995031105405
2007-09-12,5724.284486788085
2007-09-13,6829.396401814299
2007-09-14,5626.114527423356
2007-09-15,5157.547208932923
2007-09-16,4834.728669696513
2007-09-17,5457.616922409187
2007-09-18,5873.654046785079
2007-09-19,5622.486925747863
2007-09-20,5239.559698985041
2007-09-21,4663.648945383695
2007-09-22,4444.522762422059
2007-09-23,5462.989000146102
2007-09-24,5714.138209805586
2007-09-25,5636.0270946715345
2007-09-26,6844.629400069829
2007-09-27,7655.136635854035
2007-09-28,5744.594102260821
2007-09-29,6010.14126032735
2007-09-30,7215.875512069313
2007-10-01,5985.722425213674
2007-10-02,8155.3964692146965
2007-10-03,6398.572268852262
2007-10-04,6065.09655998222
2007-10-05,6845.921030663143
2007-10-06,5375.170876527443
2007-10-07,5340.529857522036
2007-10-08,5647.108029221754
2007-10-09,5825.362235312634
2007-10-10,6864.465944191784
2007-10-11,5979.4297805775195
2007-10-12,4885.361396701388
2007-10-13,5192.331134044768
2007-10-14,6361.963171485192
2007-10-15,7828.791576803194
2007-10-16,5439.147763755342
2007-10-17,5511.540679305817
2007-10-18,6754.535164000707
2007-10-19,6309.344690579929
2007-10-20,6414.408784519172
2007-10-21,6894.387596425725
2007-10-22,6838.417272135414
2007-10-23,6211.142349634414
2007-10-24,6246.165584134611
2007-10-25,6338.878845244055
2007-10-26,6542.968032922521
2007-10-27,6992.325519668076
2007-10-28,7715.641046874997
2007-10-29,7191.025952221037
2007-10-30,7052.261111399715
2007-10-31,6912.551553619121
2007-11-01,7051.13935228444
2007-11-02,6412.501483506946
2007-11-03,6522.007383652808
2007-11-04,4728.877568175746
2007-11-05,5136.06937838041
2007-11-06,5391.832032270311
2007-11-07,5683.626401742786
2007-11-08,5929.4791113531655
2007-11-09,6382.518101532406
2007-11-10,5787.530807530585
2007-11-11,5812.888695941408
2007-11-12,6664.817296477465
2007-11-13,7489.264782056005
2007-11-14,7139.651357104699
2007-11-15,7508.718639155982
2007-11-16,7793.972258219927
2007-11-17,7027.477067891962
2007-11-18,6950.658493655564
2007-11-19,7973.724176248665
2007-11-20,8090.081973549349
2007-11-21,7146.801224091879
2007-11-22,6629.697393404446
2007-11-23,6608.3987279647445
2007-11-24,6847.517058291145
2007-11-25,6770.622302350424
2007-11-26,7136.063497930023
2007-11-27,7506.532769097225
2007-11-28,7872.826153311965
2007-11-29,7733.322364199385
2007-11-30,6922.596395733173
2007-12-01,6580.33254096349
2007-12-02,6462.310369804269
2007-12-03,7828.882480958539
2007-12-04,7774.933460870722
2007-12-05,7819.740571080398
2007-12-06,8081.304527711003
2007-12-07,7662.009541666663
2007-12-08,7487.671794220761
2007-12-09,6898.33592455429
2007-12-10,6690.321945487782
2007-12-11,6794.379342581462
2007-12-12,6685.072210532559
2007-12-13,6672.979187144996
2007-12-14,7429.7608595171705
2007-12-15,6852.044193376068
2007-12-16,6227.7217363114305
2007-12-17,6797.033208633813
2007-12-18,7123.951659104565
2007-12-19,7610.520507812499
2007-12-20,8374.415322140425
2007-12-21,8644.284865909869
2007-12-22,6112.4706859378975
2007-12-23,5699.388652253196
2007-12-24,5459.052981470356
2007-12-25,5189.590662088746
2007-12-26,5720.87139498197
2007-12-27,6790.8206130186245
2007-12-28,7256.087952622782
2007-12-29,7064.31274307861
2007-12-30,7017.490481767898
2007-12-31,7308.85077311214
2008-01-01,6971.85841412564
2008-01-02,8034.347508012821
2008-01-03,7781.619442783448
2008-01-04,7486.92216196748
2008-01-05,7462.53499734442
2008-01-06,7738.4024743589725
2008-01-07,8060.6261147502655
2008-01-08,8400.369112613515
2008-01-09,8647.349429286865
2008-01-10,8953.444070990445
2008-01-11,8869.634029223742
2008-01-12,8383.201708487866
2008-01-13,6938.443547943377
2008-01-14,7622.613933910923
2008-01-15,8362.2491604832
2008-01-16,7970.109794621396
2008-01-17,7278.802245768231
2008-01-18,7454.779011434964
2008-01-19,7296.693057016225
2008-01-20,6275.311488648502
2008-01-21,6724.387939272417
2008-01-22,6991.467965664497
2008-01-23,7119.060127148253
2008-01-24,7462.552299028444
2008-01-25,7633.028491490607
2008-01-26,7323.741518537057
2008-01-27,7495.473579577324
2008-01-28,7939.202319327589
2008-01-29,9698.141121594555
2008-01-30,9603.215597138755
2008-01-31,8015.184342948721
2008-02-01,7931.321462590146
2008-02-02,7309.885357029579
2008-02-03,6577.7120289630075
2008-02-04,7847.156773838144
2008-02-05,7933.872618689901
2008-02-06,7172.288431280111
2008-02-07,6632.828553719285
2008-02-08,5824.972054687501
2008-02-09,5736.050135254465
2008-02-10,6097.600399973291
2008-02-11,7303.339673121336
2008-02-12,7029.550285957535
2008-02-13,6821.34561410757
2008-02-14,7042.599009932559
2008-02-15,6816.659082268324
2008-02-16,6535.34913866033
2008-02-17,6582.690458834134
2008-02-18,7384.216153412127
2008-02-19,7763.508622034146
2008-02-20,8017.178006944447
2008-02-21,8008.8156963141055
2008-02-22,8157.55797400841
2008-02-23,6780.963277599965
2008-02-24,6527.260083834135
2008-02-25,7518.481479033117
2008-02-26,7735.646335289436
2008-02-27,6339.043877320379
2008-02-28,5947.006000976563
2008-02-29,5729.315650258597
2008-03-01,5448.668115731142
2008-03-02,5647.932000425682
2008-03-03,6835.3153589409685
2008-03-04,7573.557926282055
2008-03-05,7688.24527895108
2008-03-06,7720.527493389424
2008-03-07,6985.521541112946
2008-03-08,6486.491819108249
2008-03-09,6917.362547589164
2008-03-10,7908.581968822899
2008-03-11,8143.62029561441
2008-03-12,8144.339364933412
2008-03-13,8222.601751277996
2008-03-14,8263.847932141804
2008-03-15,7602.860735888186
2008-03-16,7142.11264843651
2008-03-17,8141.746698458301
2008-03-18,8290.599737881066
2008-03-19,8444.341377027236
2008-03-20,6768.019602564102
2008-03-21,5881.583820112179
2008-03-22,6081.72413049212
2008-03-23,6091.008855836006
2008-03-24,6653.392878668344
2008-03-25,7263.433432963412
2008-03-26,6417.088112730371
2008-03-27,6113.423515076589
2008-03-28,6174.589174406066
2008-03-29,6092.747286567869
2008-03-30,5676.96821852464
2008-03-31,6226.030756863034
2008-04-01,7090.535831204927
2008-04-02,6521.493871390714
2008-04-03,5484.9016445757925
2008-04-04,5695.024842842708
2008-04-05,5468.072787042601
2008-04-06,5212.756232132938
2008-04-07,5829.346889690171
2008-04-08,6199.371981608642
2008-04-09,6207.249716419903
2008-04-10,6238.194672743055
2008-04-11,6266.332467618194
2008-04-12,5487.10029757887
2008-04-13,4700.801664730235
2008-04-14,5523.833639030782
2008-04-15,5685.7323598297635
2008-04-16,5716.195137845551
2008-04-17,5745.845538461537
2008-04-18,6076.762521133815
2008-04-19,5310.975324252136
2008-04-20,5173.34765119191
2008-04-21,5818.279078125
2008-04-22,5667.556998063565
2008-04-23,5893.057365618322
2008-04-24,6353.382228532316
2008-04-25,5523.86956824779
2008-04-26,6194.737556403436
2008-04-27,3968.6112834201385
2008-04-28,4487.13351658007
2008-04-29,5082.804366100877
2008-04-30,5482.791757261972
2008-05-01,5700.816003238349
2008-05-02,5110.4529126602565
2008-05-03,4647.395150192911
2008-05-04,4772.112576128427
2008-05-05,5670.855871542662
2008-05-06,6021.639214534243
2008-05-07,5477.505126252003
2008-05-08,5543.627362770712
2008-05-09,5655.053590135883
2008-05-10,5220.731173477563
2008-05-11,4966.895297075321
2008-05-12,5467.767657401844
2008-05-13,5550.725087339742
2008-05-14,5833.320801832933
2008-05-15,6364.16523021835
2008-05-16,6059.699570072994
2008-05-17,4277.605873618335
2008-05-18,4740.76772623698
2008-05-19,5369.780903870897
2008-05-20,5374.674888313638
2008-05-21,5273.421465745191
2008-05-22,5231.4376082077315
2008-05-23,5281.794954627402
2008-05-24,4267.441654886907
2008-05-25,5067.099187399839
2008-05-26,5715.2961489633435
2008-05-27,5239.625133179751
2008-05-28,5211.334465395205
2008-05-29,5501.2110681848735
2008-05-30,5238.300311139608
2008-05-31,5090.727310433416
2008-06-01,5390.827620643028
2008-06-02,6015.887965119187
2008-06-03,6248.673123397439
2008-06-04,5848.345641025639
2008-06-05,5687.082439853765
2008-06-06,5204.352243907131
2008-06-07,4889.603956330129
2008-06-08,4840.739903971354
2008-06-09,5017.140233691521
2008-06-10,6206.385399839595
2008-06-11,5778.641946981837
2008-06-12,5424.72755496294
2008-06-13,4469.869162500894
2008-06-14,4859.12511167034
2008-06-15,5254.037628079926
2008-06-16,5568.1410321180565
2008-06-17,5887.823729967947
2008-06-18,5757.125894840079
2008-06-19,5532.819275424011
2008-06-20,5127.011696940106
2008-06-21,4383.800471386291
2008-06-22,3979.3116290914018
2008-06-23,4937.651402965515
2008-06-24,5265.2854105267215
2008-06-25,5530.806976654313
2008-06-26,5103.998507394769
2008-06-27,4708.872701342051
2008-06-28,4675.788796750742
2008-06-29,5290.2430841346195
2008-06-30,5412.385851771168
2008-07-01,5549.257699018432
2008-07-02,4749.173796391477
2008-07-03,4438.701397902913
2008-07-04,5225.090152544074
2008-07-05,4628.887911658654
2008-07-06,4860.060853523973
2008-07-07,4881.773327306485
2008-07-08,3800.439527085282
2008-07-09,4421.32326533262
2008-07-10,4849.512888580169
2008-07-11,4238.373215428103
2008-07-12,4950.185827624197
2008-07-13,5440.656530022268
2008-07-14,5180.6737650496425
2008-07-15,4812.289315747342
2008-07-16,4757.066048061013
