date,all_load
2008-03-09,8333.006256850078
2008-03-10,8572.529804958273
2008-03-11,8746.110310198772
2008-03-12,8819.29127425079
2008-03-13,8920.531774689278
2008-03-14,9188.071523244947
2008-03-15,9168.984877040053
2008-03-16,8747.66421482854
2008-03-17,8973.075790802119
2008-03-18,9080.191885431444
2008-03-19,9047.26823925631
2008-03-20,9027.024737338907
2008-03-21,8732.596658972761
2008-03-22,8693.789179357489
2008-03-23,8112.233801422624
2008-03-24,8005.543504176525
2008-03-25,8337.471285828698
2008-03-26,8469.06560287991
2008-03-27,8514.498013428018
2008-03-28,8727.247853440898
2008-03-29,8624.835402985213
2008-03-30,8063.269213499101
2008-03-31,8233.839042913973
2008-04-01,8325.171459138306
2008-04-02,8257.617622994487
2008-04-03,8327.240889298133
2008-04-04,8628.736935299748
