date,all_load
1/27/2008,8907.200447
1/28/2008,8942.260387
1/29/2008,9588.798444
1/30/2008,9452.530277
1/31/2008,9767.99722
2/1/2008,9217.045372
2/2/2008,8699.834383
2/3/2008,8433.029208
2/4/2008,9287.495056
2/5/2008,9003.526678
2/6/2008,8629.609532
2/7/2008,8680.565602
2/8/2008,8576.913678
2/9/2008,7925.096934
2/10/2008,7953.341627
2/11/2008,8920.372644
2/12/2008,8843.885843
2/13/2008,8515.485504
2/14/2008,8742.487541
2/15/2008,8798.620904
2/16/2008,8148.828312
2/17/2008,8017.857754
2/18/2008,9003.599398
2/19/2008,8876.300243
2/20/2008,8843.694327
2/21/2008,8978.866379
2/22/2008,9330.92271
2/23/2008,8355.875438
2/24/2008,7941.01134
2/25/2008,8939.550017
2/26/2008,9030.686645
2/27/2008,8779.473279
2/28/2008,8667.716997
2/29/2008,8662.896867
3/1/2008,8143.174249
3/2/2008,7756.16782
3/3/2008,8561.946026
3/4/2008,8826.669439
3/5/2008,8806.618802
3/6/2008,9080.81897
3/7/2008,9001.73747
3/8/2008,8333.668982
3/9/2008,8210.183573
3/10/2008,9164.401791
3/11/2008,9155.997845
3/12/2008,9053.489566
3/13/2008,9348.693824
3/14/2008,9414.030983
3/15/2008,8700.07054
3/16/2008,8519.127292
3/17/2008,9534.211871
3/18/2008,9285.162286
3/19/2008,8825.257083
3/20/2008,8945.111461
3/21/2008,7812.738305
3/22/2008,7859.873028
3/23/2008,7559.205657
3/24/2008,8154.937502
3/25/2008,8653.634504
3/26/2008,8408.833725
3/27/2008,8436.841391
3/28/2008,8649.902051
3/29/2008,8136.733624
3/30/2008,7832.977492
3/31/2008,8717.673228
4/1/2008,8571.928492
4/2/2008,8491.852388
4/3/2008,8357.852736
4/4/2008,8635.63767
4/5/2008,8428.816376
4/6/2008,7921.481067
4/7/2008,8667.28215
4/8/2008,8716.451925
4/9/2008,8485.421679
4/10/2008,8758.860534
4/11/2008,8652.479416
4/12/2008,8187.761191
4/13/2008,8187.34698
4/14/2008,8744.873896
4/15/2008,8644.99793
4/16/2008,8583.483403
4/17/2008,8723.429368
4/18/2008,8843.920104
4/19/2008,8338.214076
4/20/2008,8172.092405
4/21/2008,8859.073626
4/22/2008,8732.917525
4/23/2008,8577.615329
4/24/2008,8914.437882
4/25/2008,8257.641823
4/26/2008,8198.500845
4/27/2008,7957.690292
4/28/2008,9075.515095
4/29/2008,9213.50933
4/30/2008,9060.43995
5/1/2008,9145.120901
5/2/2008,9120.485732
5/3/2008,8697.633591
5/4/2008,8517.110824
5/5/2008,9263.434916
5/6/2008,9147.801645
5/7/2008,8819.796671
5/8/2008,8988.477076
