date,all_load
2007-06-05,9760.9775
2007-06-06,9679.646792638934
2007-06-07,9739.170443416075
2007-06-08,9940.765650723026
2007-06-09,9693.437189259885
2007-06-10,9573.455735237552
2007-06-11,9243.322335401952
2007-06-12,9573.482344346376
2007-06-13,9776.374885210544
2007-06-14,9812.531009175136
2007-06-15,9913.486557214863
2007-06-16,9888.486972692785
2007-06-17,9553.849925163433
2007-06-18,9741.430442917108
2007-06-19,10026.510657725275
2007-06-20,10061.505769141895
2007-06-21,10093.134854961703
2007-06-22,10289.830065957774
2007-06-23,10223.728615865937
2007-06-24,9790.851769208872
2007-06-25,9932.927769366148
2007-06-26,10142.624894737759
2007-06-27,10256.285907755824
2007-06-28,10264.618604653075
2007-06-29,10264.353918703766
2007-06-30,10231.232635696935
2007-07-01,9859.557286851026
2007-07-02,9856.056013670739
2007-07-03,9849.61803456323
2007-07-04,9727.572105975296
2007-07-05,9654.005559471469
2007-07-06,9925.21095065074
2007-07-07,10030.402032739643
2007-07-08,9729.235604832531
2007-07-09,9871.49210666457
2007-07-10,9835.378437814936
2007-07-11,9885.630525367953
2007-07-12,10008.339756840038
2007-07-13,10243.632614564089
2007-07-14,10263.083284566528
2007-07-15,10077.000208765412
2007-07-16,10363.45564818542
2007-07-17,10547.151720495473
2007-07-18,10573.786893965767
2007-07-19,10597.981301538803
2007-07-20,10721.514182172858
2007-07-21,10552.426722334922
2007-07-22,10085.605329609698
2007-07-23,10043.553938523799
2007-07-24,10109.014958335607
2007-07-25,10106.869707094356
2007-07-26,9981.367111625397
2007-07-27,10166.113366118941
2007-07-28,9981.43888298217
2007-07-29,9494.74599885838
2007-07-30,9773.629379725968
2007-07-31,9988.268930086788
2007-08-01,9816.07879253472
2007-08-02,9649.686781705283
2007-08-03,9908.466592411385
2007-08-04,9983.93998036964
2007-08-05,9503.379818109775
2007-08-06,9578.006186759856
2007-08-07,9647.180437737337
2007-08-08,9604.244210312088
2007-08-09,9527.598482743606
2007-08-10,9595.76859479123
2007-08-11,9322.33594063616
2007-08-12,8807.763843560935
2007-08-13,9036.987423692202
2007-08-14,9350.125262806267
2007-08-15,9392.012551360556
2007-08-16,9506.413628995782
2007-08-17,9571.4037972212
2007-08-18,9535.926163112112
2007-08-19,9221.538962787394
2007-08-20,9499.587153670675
2007-08-21,9611.172191428232
2007-08-22,9675.737670373142
2007-08-23,9533.279536780268
2007-08-24,9627.2906001631
2007-08-25,9568.716709885422
2007-08-26,9082.193405899996
2007-08-27,9216.873973523474
2007-08-28,9156.716033044735
2007-08-29,9061.646543197023
2007-08-30,9004.134037095448
2007-08-31,9098.013265001986
2007-09-01,9103.154412116333
2007-09-02,8671.211439464229
2007-09-03,8751.789911452941
2007-09-04,8907.077862797027
2007-09-05,8997.342232203726
2007-09-06,8956.999213514231
2007-09-07,8943.510337078058
2007-09-08,9226.716617375489
2007-09-09,8791.626891759155
2007-09-10,8904.324650721217
2007-09-11,8909.55573901681
