Date,Average Load
2008-08-12,10669.400416666664
2008-08-13,10448.560833333331
2008-08-14,10502.260625
2008-08-15,10148.65916666667
2008-08-16,9376.033333333333
2008-08-17,9165.219375
2008-08-18,10449.853541666667
2008-08-19,10481.258541666664
2008-08-20,10246.8425
2008-08-21,10142.020625
2008-08-22,10448.266875
2008-08-23,9828.971041666664
2008-08-24,9306.954791666669
2008-08-25,9981.075
2008-08-26,9840.273749999998
2008-08-27,9882.490625
2008-08-28,9936.733124999995
2008-08-29,9768.332291666666
2008-08-30,9053.126666666663
2008-08-31,8599.947500000004
2008-09-01,9183.5925
2008-09-02,9486.821875
2008-09-03,9709.281249999998
2008-09-04,9747.415833333334
2008-09-05,9899.276249999995
2008-09-06,9584.921666666663
2008-09-07,8622.404791666666
2008-09-08,9467.619166666667
2008-09-09,9616.927083333334
2008-09-10,9652.557916666668
2008-09-11,9559.516875000005
2008-09-12,9135.65
2008-09-13,8192.142916666666
2008-09-14,7837.986041666666
2008-09-15,8798.994583333333
2008-09-16,9018.235208333332
2008-09-17,9314.326458333337
2008-09-18,9139.053333333331
2008-09-19,8907.991249999997
2008-09-20,8305.28354166667
2008-09-21,7852.701041666668
2008-09-22,8870.121458333335
2008-09-23,9041.472708333336
2008-09-24,8949.674583333333
2008-09-25,8924.750624999999
2008-09-26,8861.000208333331
2008-09-27,8120.662916666669
2008-09-28,7849.77375
2008-09-29,8653.511874999998
2008-09-30,8850.531666666666
2008-10-01,8807.441666666666
2008-10-02,9063.92875
2008-10-03,9359.077499999998
2008-10-04,8035.484375
2008-10-05,7559.083333333331
2008-10-06,7650.973333333335
2008-10-07,8606.231458333334
2008-10-08,8660.65208333333
2008-10-09,8688.576041666667
2008-10-10,8612.927083333332
2008-10-11,7905.626666666668
2008-10-12,7621.347708333335
2008-10-13,8802.489791666665
2008-10-14,8806.760208333335
2008-10-15,8681.594166666668
2008-10-16,8689.366250000001
2008-10-17,8677.590416666664
2008-10-18,7971.99625
2008-10-19,7879.377499999999
2008-10-20,8681.77979166667
2008-10-21,8598.583125
2008-10-22,8934.678750000001
2008-10-23,9183.532708333334
2008-10-24,8712.013333333332
2008-10-25,7929.845833333334
2008-10-26,7748.348958333333
2008-10-27,9170.871458333331
2008-10-28,8864.953333333337
2008-10-29,8774.889583333332
2008-10-30,8952.321874999998
2008-10-31,9352.817708333336
2008-11-01,8041.293124999999
2008-11-02,7791.538541666666
2008-11-03,8871.124375
2008-11-04,8534.18979166667
2008-11-05,8603.903333333334
2008-11-06,9014.783125
2008-11-07,8769.771041666667
2008-11-08,8019.399583333336
2008-11-09,7727.401666666668
2008-11-10,8822.162499999999
2008-11-11,8906.398125000002
2008-11-12,9069.973333333335
2008-11-13,9303.919166666668
2008-11-14,9614.475625
2008-11-15,8244.960833333333
2008-11-16,7801.151458333333
2008-11-17,8639.707708333333
2008-11-18,8754.886041666667
2008-11-19,8756.702500000001
2008-11-20,8936.78125
2008-11-21,8881.228125000001
2008-11-22,7915.425624999996
2008-11-23,7788.922500000001
2008-11-24,8527.295
2008-11-25,8626.687916666666
2008-11-26,8666.520416666664
2008-11-27,8952.781458333333
2008-11-28,8806.654374999998
2008-11-29,7916.609374999999
2008-11-30,7541.920625000002
2008-12-01,8838.097499999998
2008-12-02,8998.955625
2008-12-03,9209.812083333332
2008-12-04,8764.086041666667
2008-12-05,9178.793958333335
2008-12-06,8765.290000000005
2008-12-07,7804.0825
2008-12-08,8762.02541666667
2008-12-09,9166.006458333331
2008-12-10,8980.025208333333
2008-12-11,8766.644791666668
2008-12-12,8637.522708333336
2008-12-13,8209.904791666666
2008-12-14,7561.189166666668
2008-12-15,8495.312916666668
2008-12-16,8777.719166666664
2008-12-17,8875.717291666668
2008-12-18,9139.347708333333
2008-12-19,8579.815625
2008-12-20,7616.653333333335
2008-12-21,7427.165833333333
2008-12-22,8440.797708333334
2008-12-23,8521.14208333333
2008-12-24,7954.435
2008-12-25,6972.687291666666
2008-12-26,7644.014583333333
2008-12-27,7849.135833333335
2008-12-28,7977.585833333335
2008-12-29,8014.866874999997
2008-12-30,8139.849583333333
2008-12-31,8085.341666666664
2009-01-01,7852.88895833333
2009-01-02,7661.696666666668
2009-01-03,7356.850416666665
2009-01-04,7661.893541666669
2009-01-05,9367.30666666667
2009-01-06,9818.21041666667
2009-01-07,9915.455416666666
2009-01-08,8701.343541666667
2009-01-09,8289.112916666667
2009-01-10,7701.558333333333
2009-01-11,7708.260000000003
2009-01-12,9058.026666666668
2009-01-13,9464.4675
2009-01-14,10289.615833333335
2009-01-15,10300.54375
2009-01-16,9256.848125
2009-01-17,7798.846666666667
2009-01-18,7641.249999999999
2009-01-19,9099.654375
2009-01-20,10050.994583333331
2009-01-21,10343.612916666669
2009-01-22,10217.804583333333
2009-01-23,10688.089791666667
2009-01-24,9877.048958333336
2009-01-25,7997.492083333333
2009-01-26,8300.575625000003
2009-01-27,9526.18625
2009-01-28,10119.476875
2009-01-29,10347.794375
2009-01-30,10287.68125
2009-01-31,9626.848541666666
2009-02-01,9142.790833333333
2009-02-02,10357.008333333331
2009-02-03,10185.665416666669
2009-02-04,10282.101249999996
2009-02-05,10901.856666666668
2009-02-06,11054.347083333334
2009-02-07,10335.12375
2009-02-08,9822.302291666669
2009-02-09,9375.576875
2009-02-10,8906.650625
2009-02-11,8624.183750000002
2009-02-12,8548.170625000002
2009-02-13,8487.291875
2009-02-14,7913.915624999999
2009-02-15,7680.533541666668
2009-02-16,8588.885208333331
2009-02-17,8721.125208333337
2009-02-18,8901.291041666665
2009-02-19,9235.861041666663
2009-02-20,9231.492291666664
2009-02-21,8207.026041666668
2009-02-22,7878.1725000000015
2009-02-23,9254.59625
2009-02-24,9427.92291666667
2009-02-25,9184.572083333334
2009-02-26,8865.15854166667
2009-02-27,8796.045625
2009-02-28,8221.497708333334
2009-03-01,7999.845833333334
2009-03-02,9059.763750000002
2009-03-03,9278.395625000005
2009-03-04,8975.989375
2009-03-05,8571.308333333336
2009-03-06,8520.648958333333
2009-03-07,7955.527708333332
2009-03-08,7675.250833333332
2009-03-09,8732.106875
2009-03-10,8847.45895833333
2009-03-11,8828.445208333333
2009-03-12,8941.19333333333
2009-03-13,8823.305625000003
2009-03-14,8058.340833333331
2009-03-15,7876.481666666664
2009-03-16,8595.425416666665
2009-03-17,8680.580208333333
2009-03-18,8737.950416666668
2009-03-19,8967.502708333335
2009-03-20,9039.920208333331
2009-03-21,8114.968124999997
2009-03-22,7779.460624999997
2009-03-23,8909.547083333333
2009-03-24,9220.603958333331
2009-03-25,9176.636875000002
2009-03-26,9207.214999999997
2009-03-27,8633.205833333332
2009-03-28,7755.943541666667
2009-03-29,7565.423749999997
2009-03-30,8631.955416666666
2009-03-31,8759.059791666667
2009-04-01,8785.23125
2009-04-02,8828.075833333332
2009-04-03,8883.70083333333
2009-04-04,7834.871458333335
2009-04-05,7585.56270833333
2009-04-06,8437.15145833333
2009-04-07,8605.175625000002
2009-04-08,8512.632291666667
2009-04-09,8391.547083333331
2009-04-10,7412.156250000001
2009-04-11,7528.642291666668
2009-04-12,7206.741875000001
2009-04-13,7482.579375000001
2009-04-14,8360.243124999997
2009-04-15,8411.704999999996
2009-04-16,8377.453541666668
2009-04-17,8290.795833333335
2009-04-18,7705.599583333335
2009-04-19,7496.016041666666
2009-04-20,8318.249583333336
2009-04-21,8508.307083333331
2009-04-22,8496.860625000001
2009-04-23,8557.859583333333
2009-04-24,8512.199166666665
2009-04-25,7681.496666666667
2009-04-26,7650.948333333334
2009-04-27,8645.81583333333
2009-04-28,8805.976041666667
2009-04-29,8987.721874999997
2009-04-30,9046.049166666666
2009-05-01,8892.008333333337
2009-05-02,8170.567708333335
2009-05-03,7908.788958333337
2009-05-04,8766.791458333331
2009-05-05,8918.258541666668
2009-05-06,8880.144374999998
2009-05-07,8904.685416666665
2009-05-08,8845.419166666665
2009-05-09,8208.764791666666
2009-05-10,7978.631458333332
2009-05-11,8958.51791666667
2009-05-12,9222.24333333333
2009-05-13,9108.413333333334
2009-05-14,9115.327083333332
2009-05-15,8977.703958333335
2009-05-16,8232.422083333333
2009-05-17,8147.041666666665
2009-05-18,9068.997291666668
2009-05-19,9115.243125
2009-05-20,9071.260208333331
2009-05-21,9110.613958333332
2009-05-22,9038.782083333334
2009-05-23,8254.545
2009-05-24,7893.592291666668
2009-05-25,8797.76375
2009-05-26,8980.291875
2009-05-27,9093.588958333334
2009-05-28,9136.48875
2009-05-29,9253.37375
2009-05-30,8819.131875000003
2009-05-31,8506.047708333334
2009-06-01,9404.072708333331
2009-06-02,9393.514791666666
2009-06-03,9269.673125
2009-06-04,9327.878958333336
2009-06-05,9148.458750000003
2009-06-06,8698.216666666667
2009-06-07,8425.002499999997
2009-06-08,8520.535208333335
2009-06-09,9789.289166666664
2009-06-10,10221.056666666664
2009-06-11,10481.377916666666
2009-06-12,10356.76229166667
2009-06-13,9554.726041666669
2009-06-14,9358.846666666666
2009-06-15,9949.569374999995
2009-06-16,10235.408125
2009-06-17,10060.231666666665
2009-06-18,10083.042291666665
2009-06-19,9834.12645833333
2009-06-20,9197.255833333336
2009-06-21,8678.027916666664
2009-06-22,9369.048333333334
2009-06-23,9618.403541666668
2009-06-24,9880.500208333331
2009-06-25,10014.562499999998
2009-06-26,9823.107291666664
2009-06-27,9244.766666666665
2009-06-28,8742.352916666669
2009-06-29,9460.012708333334
2009-06-30,9565.725208333331
2009-07-01,9210.023333333334
2009-07-02,9414.699999999995
2009-07-03,9688.162916666666
2009-07-04,9174.72
2009-07-05,8878.363333333335
2009-07-06,10237.905208333332
2009-07-07,10397.38875
2009-07-08,10244.683125
2009-07-09,10113.407708333334
2009-07-10,9798.203333333331
2009-07-11,9241.240208333336
2009-07-12,8922.126666666667
2009-07-13,9519.40020833333
2009-07-14,9872.8525
2009-07-15,9918.48
2009-07-16,10025.091458333336
2009-07-17,9808.72125
2009-07-18,9141.726458333327
2009-07-19,8709.457083333335
2009-07-20,9519.070625
2009-07-21,9503.937291666669
2009-07-22,9082.680833333334
2009-07-23,9446.017916666666
2009-07-24,9679.025833333337
2009-07-25,9074.32895833333
2009-07-26,9256.769791666664
2009-07-27,9810.778333333334
2009-07-28,9844.02875
2009-07-29,9777.85895833333
2009-07-30,9820.854583333334
2009-07-31,9600.25416666667
2009-08-01,8901.057708333334
2009-08-02,8697.169166666668
2009-08-03,9521.414375000002
2009-08-04,9777.197708333337
2009-08-05,9744.202916666663
2009-08-06,9542.439791666664
2009-08-07,9409.055625
2009-08-08,9035.840208333331
2009-08-09,8963.954583333334
2009-08-10,9836.201458333331
2009-08-11,9874.377916666665
2009-08-12,9471.565416666665
2009-08-13,9383.080833333335
2009-08-14,9248.515416666669
2009-08-15,8486.589583333332
2009-08-16,8035.010625
2009-08-17,8767.697708333333
2009-08-18,9378.197916666666
2009-08-19,9389.752291666666
2009-08-20,9219.550000000005
2009-08-21,8984.253124999997
2009-08-22,8274.451875
2009-08-23,7819.775208333333
2009-08-24,8672.053541666666
2009-08-25,8828.328958333334
2009-08-26,8946.711041666666
2009-08-27,8897.253958333335
2009-08-28,8808.105833333333
2009-08-29,8120.694583333335
2009-08-30,7816.363333333334
2009-08-31,8854.512916666667
2009-09-01,8953.207291666664
2009-09-02,8924.155208333334
2009-09-03,8989.951875
2009-09-04,8676.589374999998
2009-09-05,7992.871041666666
2009-09-06,7836.742708333332
2009-09-07,8888.501666666667
2009-09-08,8952.257916666667
2009-09-09,9012.411458333334
2009-09-10,8944.897916666669
2009-09-11,8789.270208333333
2009-09-12,7951.889999999999
2009-09-13,7547.202708333331
2009-09-14,8469.666250000002
2009-09-15,8636.20375
2009-09-16,8550.606875
2009-09-17,8698.540625
2009-09-18,8491.707708333333
2009-09-19,7774.4575
2009-09-20,7512.126250000001
2009-09-21,8448.239375
2009-09-22,8681.076875
2009-09-23,8459.076666666666
2009-09-24,8470.484791666666
2009-09-25,8489.619583333333
2009-09-26,7908.555416666665
2009-09-27,7910.351041666669
2009-09-28,8633.537916666666
2009-09-29,8683.827708333336
2009-09-30,8620.846666666666
2009-10-01,8679.496458333333
2009-10-02,8454.343333333334
2009-10-03,8022.514791666666
2009-10-04,7782.733333333336
2009-10-05,7722.27875
2009-10-06,8576.051666666666
2009-10-07,8794.326875000004
2009-10-08,8833.204166666666
2009-10-09,8849.542499999998
2009-10-10,8175.891041666666
2009-10-11,7808.952083333333
2009-10-12,8579.730000000001
2009-10-13,8512.157708333334
2009-10-14,8479.640625000002
2009-10-15,8499.051666666668
2009-10-16,8492.164999999999
2009-10-17,7947.776874999997
2009-10-18,7655.208750000002
2009-10-19,8527.498958333332
2009-10-20,8711.540625
2009-10-21,8914.603333333336
2009-10-22,8662.167291666667
2009-10-23,8748.407291666668
2009-10-24,7894.448750000002
2009-10-25,7629.026666666664
2009-10-26,8656.488958333333
2009-10-27,8742.09125
2009-10-28,8664.880416666667
2009-10-29,8713.93604166667
2009-10-30,8793.953541666664
2009-10-31,8022.275833333332
2009-11-01,7873.608125
2009-11-02,9068.205625
2009-11-03,9660.27625
2009-11-04,8817.285
2009-11-05,8691.300416666665
2009-11-06,8550.919583333334
2009-11-07,7883.57
2009-11-08,7740.431458333333
2009-11-09,8859.650625
2009-11-10,8970.845
2009-11-11,9056.426041666668
2009-11-12,9303.9525
2009-11-13,8793.284583333336
2009-11-14,8268.905208333332
2009-11-15,8071.720208333331
2009-11-16,9726.014999999998
2009-11-17,8893.522500000001
2009-11-18,8969.781874999999
2009-11-19,9880.287916666664
2009-11-20,10482.844375
2009-11-21,9276.381041666666
2009-11-22,9503.372291666668
2009-11-23,8881.807083333335
2009-11-24,8703.649583333334
2009-11-25,9342.855208333332
2009-11-26,9619.006874999995
2009-11-27,9673.735833333332
2009-11-28,9076.257291666669
2009-11-29,8193.226666666667
2009-11-30,8665.206875
2009-12-01,8472.341458333332
2009-12-02,8532.840833333335
2009-12-03,8811.134166666667
2009-12-04,8753.538541666665
2009-12-05,8070.047708333334
2009-12-06,8031.600624999999
2009-12-07,9983.009583333334
2009-12-08,9782.35645833333
2009-12-09,9008.051875
2009-12-10,9221.450833333332
2009-12-11,8885.981458333334
2009-12-12,8301.292916666667
2009-12-13,8285.726874999998
2009-12-14,8906.989791666667
2009-12-15,9174.861875
2009-12-16,9929.134791666667
2009-12-17,10717.263125
2009-12-18,8957.88125
2009-12-19,8206.298541666665
2009-12-20,7726.600416666671
2009-12-21,9026.889375
2009-12-22,9596.164166666666
2009-12-23,9696.941666666666
2009-12-24,9292.938333333334
2009-12-25,7270.696874999999
2009-12-26,6893.185208333333
2009-12-27,7222.985833333333
2009-12-28,7626.666041666666
2009-12-29,8086.074791666669
2009-12-30,8139.750833333333
2009-12-31,8184.118125
2010-01-01,7801.352916666666
2010-01-02,8017.459791666668
2010-01-03,7399.899583333332
2010-01-04,8241.72020833333
2010-01-05,8827.813125
2010-01-06,9021.721875
2010-01-07,8566.847499999998
2010-01-08,8926.81104166667
2010-01-09,9242.460208333332
2010-01-10,9101.040625
2010-01-11,9584.22
2010-01-12,10736.342916666668
2010-01-13,9771.570000000002
2010-01-14,8810.465208333333
2010-01-15,8988.732083333332
2010-01-16,8370.983124999997
2010-01-17,7915.436666666666
2010-01-18,8526.43895833333
2010-01-19,8527.109166666667
2010-01-20,8972.363541666668
2010-01-21,9957.951250000002
2010-01-22,10745.424375
2010-01-23,9579.312916666668
2010-01-24,8065.268541666665
2010-01-25,9304.5175
2010-01-26,9294.970833333333
2010-01-27,9571.342083333337
2010-01-28,9474.537083333336
2010-01-29,9396.95083333333
2010-01-30,8389.761666666667
2010-01-31,8440.618333333334
2010-02-01,9565.07354166667
2010-02-02,9140.978958333337
2010-02-03,9389.424375000002
2010-02-04,9524.447708333331
2010-02-05,9615.264375
2010-02-06,8251.320625000002
2010-02-07,8105.730625000001
2010-02-08,9514.851666666666
2010-02-09,9818.613333333333
2010-02-10,10028.636458333336
2010-02-11,10174.005
2010-02-12,10284.141875
2010-02-13,8661.1725
2010-02-14,8433.374166666666
2010-02-15,9693.409375
2010-02-16,9010.578749999995
2010-02-17,8989.191041666665
2010-02-18,8855.477291666668
2010-02-19,8862.195208333334
2010-02-20,8468.077291666666
2010-02-21,8813.953541666666
2010-02-22,10459.500208333331
2010-02-23,9559.9325
2010-02-24,8881.446250000003
2010-02-25,8922.066874999999
2010-02-26,8893.763749999998
2010-02-27,8552.212291666665
2010-02-28,8223.161250000001
2010-03-01,8560.798958333331
2010-03-02,8527.116041666668
2010-03-03,8673.289583333333
2010-03-04,8860.332500000002
2010-03-05,8935.68375
2010-03-06,8567.207083333336
2010-03-07,8139.110625000001
2010-03-08,9281.634375
2010-03-09,8987.626875
2010-03-10,8648.830833333332
2010-03-11,8507.195833333333
2010-03-12,8461.108541666668
2010-03-13,7794.211458333331
2010-03-14,7590.299374999999
2010-03-15,8695.831875000002
2010-03-16,8839.805208333335
2010-03-17,8877.131875
2010-03-18,8937.59125
2010-03-19,9081.075
2010-03-20,8504.858125
2010-03-21,8347.551666666668
2010-03-22,8939.432708333334
2010-03-23,9131.297083333331
2010-03-24,8962.810833333335
2010-03-25,9096.817916666663
2010-03-26,9418.038749999998
2010-03-27,8537.558333333334
2010-03-28,8329.6225
2010-03-29,9166.020416666666
2010-03-30,8981.765624999998
2010-03-31,8704.122083333334
2010-04-01,8517.539999999999
2010-04-02,7400.931666666664
2010-04-03,7483.871041666669
2010-04-04,7211.103124999999
2010-04-05,7458.331458333334
2010-04-06,8368.699166666667
2010-04-07,8545.722708333333
2010-04-08,8613.156041666667
2010-04-09,8441.654375
2010-04-10,7796.320625
2010-04-11,7509.697499999998
2010-04-12,8306.047083333333
2010-04-13,8527.834791666664
2010-04-14,8556.735416666666
2010-04-15,8593.080208333335
2010-04-16,8519.311041666666
2010-04-17,7887.469375000001
2010-04-18,7650.881666666667
2010-04-19,8679.030833333334
2010-04-20,8742.465624999999
2010-04-21,8679.489375
2010-04-22,8730.877916666665
2010-04-23,8650.787083333333
2010-04-24,7824.648541666666
2010-04-25,7441.853333333335
2010-04-26,7534.996875
2010-04-27,8531.540416666667
2010-04-28,8564.087708333334
2010-04-29,8628.678541666666
2010-04-30,8761.483749999998
2010-05-01,7984.952083333333
2010-05-02,7693.294375
2010-05-03,8648.205416666666
2010-05-04,8720.461041666667
2010-05-05,8648.335208333332
2010-05-06,8800.426875
2010-05-07,8798.786666666665
2010-05-08,8135.751458333332
2010-05-09,7730.078750000001
2010-05-10,8623.177083333332
2010-05-11,8746.960208333334
2010-05-12,9010.343749999998
2010-05-13,9130.24125
2010-05-14,9080.386458333336
2010-05-15,8464.94270833333
2010-05-16,8220.245833333332
2010-05-17,9198.308749999998
2010-05-18,9398.05270833333
2010-05-19,9274.565416666668
2010-05-20,9257.60208333333
2010-05-21,9185.74958333333
2010-05-22,8699.824583333333
2010-05-23,8637.089583333332
2010-05-24,9335.73666666667
2010-05-25,9379.134583333334
2010-05-26,9442.210624999998
2010-05-27,9273.974583333336
2010-05-28,9153.430208333331
2010-05-29,8718.636666666665
2010-05-30,8380.786041666668
2010-05-31,9231.987291666666
2010-06-01,9350.634791666664
2010-06-02,9327.769166666669
2010-06-03,9323.974583333336
2010-06-04,9369.434583333334
2010-06-05,8717.218750000002
2010-06-06,8645.739166666668
2010-06-07,9603.862083333332
2010-06-08,9712.775416666664
2010-06-09,9827.503750000002
2010-06-10,9899.819375
2010-06-11,9991.096666666665
2010-06-12,9356.277500000002
2010-06-13,9051.088958333332
2010-06-14,9203.763958333337
2010-06-15,9978.499583333332
2010-06-16,9761.385625
2010-06-17,9799.28229166667
2010-06-18,9677.888958333331
2010-06-19,9086.641041666668
2010-06-20,8794.953750000002
2010-06-21,9802.336249999998
2010-06-22,9831.175208333332
2010-06-23,9753.529166666667
2010-06-24,9590.026875
2010-06-25,9409.869166666664
2010-06-26,8851.014583333334
2010-06-27,9141.81583333333
2010-06-28,10200.184375
2010-06-29,10580.295833333334
2010-06-30,10635.194166666666
2010-07-01,10490.905625000005
2010-07-02,10718.94
2010-07-03,9664.171041666666
2010-07-04,9251.451666666666
2010-07-05,10152.238750000002
2010-07-06,10043.681666666667
2010-07-07,10176.313541666668
2010-07-08,10151.825208333334
2010-07-09,9881.047708333334
2010-07-10,9112.839791666667
2010-07-11,8605.920208333331
2010-07-12,9574.207708333332
2010-07-13,9505.063750000005
2010-07-14,9291.081875
2010-07-15,9641.84375
2010-07-16,9877.376666666669
2010-07-17,9176.725416666668
2010-07-18,8826.68229166667
2010-07-19,10016.458541666669
2010-07-20,10126.341458333334
2010-07-21,10305.308541666664
2010-07-22,10359.411875
2010-07-23,9966.748958333335
2010-07-24,9183.064375000002
2010-07-25,8883.368958333334
2010-07-26,9805.773958333337
2010-07-27,9902.2075
2010-07-28,10014.73
2010-07-29,9749.525833333337
2010-07-30,9334.761041666668
2010-07-31,8555.27333333333
2010-08-01,8445.587083333334
2010-08-02,9879.435625
2010-08-03,9950.910208333333
2010-08-04,9664.97125
2010-08-05,9826.524375
2010-08-06,9923.18
2010-08-07,9290.955416666666
2010-08-08,8969.826458333331
2010-08-09,9728.346250000004
2010-08-10,9962.573541666665
2010-08-11,9597.495416666668
2010-08-12,9790.642708333336
2010-08-13,9528.689166666669
2010-08-14,8725.110208333334
2010-08-15,8272.383958333334
2010-08-16,9145.61625
2010-08-17,9615.256041666667
2010-08-18,9525.764166666666
2010-08-19,8834.543333333331
2010-08-20,8925.075208333335
2010-08-21,8631.614791666667
2010-08-22,8520.126041666666
2010-08-23,9578.19375
2010-08-24,9271.033750000002
2010-08-25,9309.197916666666
2010-08-26,9524.62354166667
2010-08-27,9362.764791666666
2010-08-28,8813.063124999999
2010-08-29,8459.927708333333
2010-08-30,9125.726666666666
2010-08-31,9047.69375
2010-09-01,8781.965416666664
2010-09-02,8914.072291666665
2010-09-03,8970.142083333334
2010-09-04,8278.573333333334
2010-09-05,7675.544166666667
2010-09-06,8783.694583333334
2010-09-07,9166.045416666666
2010-09-08,9044.199583333331
2010-09-09,9165.266874999998
2010-09-10,8883.115208333333
2010-09-11,8185.110624999998
2010-09-12,7911.887916666667
2010-09-13,8571.313541666665
2010-09-14,8961.432083333335
2010-09-15,8766.689583333333
2010-09-16,8742.562083333332
2010-09-17,8798.457083333335
2010-09-18,8086.231250000001
2010-09-19,7917.89
2010-09-20,8808.061666666666
2010-09-21,8774.931041666667
2010-09-22,8633.54625
2010-09-23,8683.818958333335
2010-09-24,8543.342083333331
2010-09-25,7787.859583333334
2010-09-26,7471.310416666663
2010-09-27,8250.728333333334
2010-09-28,8337.619791666666
2010-09-29,8525.8175
2010-09-30,8701.415208333332
2010-10-01,8662.835833333334
2010-10-02,7873.530416666667
2010-10-03,7497.719791666667
2010-10-04,7504.525000000002
2010-10-05,8410.47125
2010-10-06,8432.40375
2010-10-07,8406.207500000002
2010-10-08,8429.285208333336
2010-10-09,7834.343125
2010-10-10,7520.321041666666
2010-10-11,8433.204375
2010-10-12,8604.943333333335
2010-10-13,8573.431250000001
2010-10-14,8652.094999999998
2010-10-15,8508.910416666666
2010-10-16,7882.06208333333
2010-10-17,7577.601875000001
2010-10-18,8391.385624999997
2010-10-19,8642.384166666667
2010-10-20,8419.343958333331
2010-10-21,8475.382916666667
2010-10-22,8437.792916666667
2010-10-23,7773.144583333334
2010-10-24,7715.245833333335
2010-10-25,8453.487708333334
2010-10-26,8467.278333333334
2010-10-27,8467.205416666668
2010-10-28,8417.940000000002
2010-10-29,8391.664791666666
2010-10-30,7840.922500000001
2010-10-31,7548.056458333333
2010-11-01,8442.521666666666
2010-11-02,8353.293958333332
2010-11-03,8330.639374999997
2010-11-04,8384.209791666668
2010-11-05,8366.381875000003
2010-11-06,7765.041250000001
2010-11-07,7451.998750000002
2010-11-08,8436.246875000003
2010-11-09,8529.655416666666
2010-11-10,8665.133541666668
2010-11-11,8740.782499999998
2010-11-12,8998.813750000001
2010-11-13,8405.016666666668
2010-11-14,8270.540208333334
2010-11-15,8762.529375
2010-11-16,8509.019583333333
2010-11-17,8380.241041666668
2010-11-18,8453.517083333334
2010-11-19,8254.142083333327
2010-11-20,7633.480625
2010-11-21,7410.207708333332
2010-11-22,8512.581041666668
2010-11-23,8644.056458333333
2010-11-24,8821.346458333333
2010-11-25,9049.539791666668
2010-11-26,8927.396041666665
2010-11-27,8177.396874999999
2010-11-28,7566.835208333333
2010-11-29,8343.064375000004
2010-11-30,8466.334583333335
2010-12-01,8487.50104166667
2010-12-02,8575.341041666668
2010-12-03,8721.347083333336
2010-12-04,8006.346666666664
2010-12-05,7736.925208333334
2010-12-06,8851.571041666668
2010-12-07,8948.851874999998
2010-12-08,9217.103125
2010-12-09,9475.54395833333
2010-12-10,9001.494583333335
2010-12-11,7942.380208333332
2010-12-12,7751.299791666668
2010-12-13,8801.522291666666
2010-12-14,8833.261249999998
2010-12-15,9155.189375000004
2010-12-16,8864.745624999998
2010-12-17,8397.332083333336
2010-12-18,7574.073958333332
2010-12-19,7324.749583333334
2010-12-20,7931.029374999997
2010-12-21,8209.85479166667
2010-12-22,8395.702500000003
2010-12-23,8468.85520833333
2010-12-24,7820.916666666663
2010-12-25,7174.215624999998
2010-12-26,7171.96625
2010-12-27,7103.662916666669
2010-12-28,7080.834999999999
2010-12-29,7796.013333333333
