date,avg_load
6/18/2017,81341.58333
6/19/2017,85857.75
6/20/2017,85676.66667
6/21/2017,88182.875
6/22/2017,92059
6/23/2017,88693.91667
6/24/2017,76532.16667
6/25/2017,71898.79167
6/26/2017,78294.33333
6/27/2017,80417.375
6/28/2017,84175.625
6/29/2017,89293.875
6/30/2017,90493.41667
7/1/2017,83320.75
7/2/2017,82044.125
7/3/2017,87377.04167
7/4/2017,84165.04167
7/5/2017,93300.20833
7/6/2017,97578.875
7/7/2017,96472.29167
7/8/2017,85112.5
7/9/2017,84882.45833
7/10/2017,94913.875
7/11/2017,98417.91667
7/12/2017,100480.8333
7/13/2017,98284.04167
7/14/2017,92296.875
7/15/2017,86623.04167
7/16/2017,86641.04167
7/17/2017,95510.45833
7/18/2017,99886.33333
7/19/2017,103496
7/20/2017,106161.4167
7/21/2017,105512.75
7/22/2017,98170.66667
7/23/2017,90268.25
7/24/2017,92931.54167
7/25/2017,94849.95833
7/26/2017,99171.20833
7/27/2017,99150.66667
7/28/2017,94605.91667
7/29/2017,84447.29167
7/30/2017,83391.125
7/31/2017,93997.83333
8/1/2017,95720.95833
8/2/2017,94092.79167
8/3/2017,91444.83333
8/4/2017,83380.58333
8/5/2017,76160.16667
8/6/2017,74653.66667
8/7/2017,84239.5
8/8/2017,86919.16667
8/9/2017,87950.83333
8/10/2017,90550.25
8/11/2017,88797.16667
8/12/2017,80727
8/13/2017,78395.20833
8/14/2017,89309.70833
8/15/2017,92839.91667
8/16/2017,94466.41667
8/17/2017,95476.95833
8/18/2017,92228.70833
8/19/2017,88508.20833
8/20/2017,88784.58333
8/21/2017,97601.08333
8/22/2017,93114.66667
8/23/2017,86284.04167
8/24/2017,83880.29167
8/25/2017,81193
8/26/2017,76744.625
8/27/2017,75854.91667
8/28/2017,82194.54167
8/29/2017,83256.29167
8/30/2017,85023.58333
8/31/2017,82464.54167
9/1/2017,77227.54167
9/2/2017,71150.95833
9/3/2017,73626.16667
9/4/2017,78251.33333
9/5/2017,78960.58333
9/6/2017,74529.95833
9/7/2017,73737.41667
9/8/2017,74693.58333
9/9/2017,70874.20833
9/10/2017,69855.29167
9/11/2017,76351.04167
9/12/2017,77620.75
9/13/2017,79696.70833
9/14/2017,83579.54167
9/15/2017,86412.20833
9/16/2017,82750.66667
9/17/2017,79238.29167
9/18/2017,84667.66667
9/19/2017,86468.04167
9/20/2017,92150.20833
9/21/2017,95019.79167
9/22/2017,97863.25
9/23/2017,91411.875
9/24/2017,87820.16667
9/25/2017,92469.125
9/26/2017,91690.16667
9/27/2017,84805.875
9/28/2017,79485.16667
9/29/2017,76870.29167
9/30/2017,70003.66667
6/1/2018,94239.45833
6/2/2018,83078.41667
6/3/2018,77779.08333
6/4/2018,82586.95833
6/5/2018,84460.29167
6/6/2018,85480.95833
6/7/2018,90849.20833
6/8/2018,91218.79167
6/9/2018,83786.5
6/10/2018,79894.25
6/11/2018,87567.54167
6/12/2018,90344.54167
6/13/2018,91983.66667
6/14/2018,90855.29167
6/15/2018,94746.79167
6/16/2018,94434.625
6/17/2018,97468.45833
6/18/2018,103489.125
6/19/2018,95460.29167
6/20/2018,91851.91667
6/21/2018,88573.04167
6/22/2018,85794.875
6/23/2018,82450.75
6/24/2018,83191.20833
6/25/2018,89870.625
6/26/2018,90331.20833
6/27/2018,94506.91667
6/28/2018,100977.75
6/29/2018,105619.375
6/30/2018,103053.75
7/1/2018,95839.875
7/2/2018,99331.58333
7/3/2018,98521.58333
7/4/2018,96349.41667
7/5/2018,101237.7083
7/6/2018,92158.875
7/7/2018,82365.58333
7/8/2018,84486.91667
7/9/2018,98530.04167
7/10/2018,101882.4167
7/11/2018,99884.83333
7/12/2018,99987.58333
7/13/2018,101630.6667
7/14/2018,96254.41667
7/15/2018,95285.5
7/16/2018,101966.6667
7/17/2018,96681
7/18/2018,93242
7/19/2018,94126.41667
7/20/2018,94941.91667
7/21/2018,86771.83333
7/22/2018,83518.58333
7/23/2018,91853.20833
7/24/2018,95306.29167
7/25/2018,96074.33333
7/26/2018,92257.375
7/27/2018,87939.375
7/28/2018,81479.41667
7/29/2018,79424.41667
7/30/2018,86966.54167
7/31/2018,87315.83333
8/1/2018,88346.25
8/2/2018,90144.5
8/3/2018,93295.5
8/4/2018,91058.58333
8/5/2018,93573.25
8/6/2018,99565.125
8/7/2018,95979.5
8/8/2018,96269
8/9/2018,96981.91667
8/10/2018,95558.08333
8/11/2018,89924.45833
8/12/2018,89594
8/13/2018,98024.875
8/14/2018,98189.5
8/15/2018,96795.70833
8/16/2018,97557.29167
8/17/2018,94475.33333
8/18/2018,88413.125
8/19/2018,86409.41667
8/20/2018,92035.16667
8/21/2018,89538.20833
8/22/2018,85579.08333
8/23/2018,84873.79167
8/24/2018,83789.20833
8/25/2018,85767.33333
8/26/2018,91868.91667
8/27/2018,102062.2083
8/28/2018,100350.625
8/29/2018,90991.04167
8/30/2018,87161.70833
8/31/2018,88817.95833
9/1/2018,86801.375
9/2/2018,86402.70833
9/3/2018,88338.54167
9/4/2018,98593.75
9/5/2018,97871.04167
9/6/2018,90008.70833
9/7/2018,84779.79167
9/8/2018,75887.04167
9/9/2018,71461.5
9/10/2018,77946.70833
9/11/2018,80707.95833
9/12/2018,83563.66667
9/13/2018,87281.70833
9/14/2018,91314.625
9/15/2018,89553.08333
9/16/2018,88585.41667
9/17/2018,95569.75
9/18/2018,93591.91667
9/19/2018,91821.58333
9/20/2018,93461.625
9/21/2018,87739.91667
9/22/2018,71424.91667
9/23/2018,70033.375
9/24/2018,79281.29167
9/25/2018,83745.125
9/26/2018,77724.875
9/27/2018,74623.375
9/28/2018,73840.5
9/29/2018,69353.70833
9/30/2018,69851.25
6/1/2019,77175.625
6/2/2019,74166.29167
6/3/2019,79348.95833
6/4/2019,83197.20833
6/5/2019,85907.33333
6/6/2019,85239.33333
6/7/2019,85987
6/8/2019,79066.54167
6/9/2019,77008.95833
6/10/2019,80829.375
6/11/2019,77891.25
6/12/2019,76166.125
6/13/2019,75411.83333
6/14/2019,76210.08333
6/15/2019,74901.83333
6/16/2019,74248.58333
6/17/2019,79728.625
6/18/2019,84203.375
6/19/2019,85582.16667
6/20/2019,83937.91667
6/21/2019,83179.75
6/22/2019,79051.79167
6/23/2019,78268.54167
6/24/2019,82967.41667
6/25/2019,86186.125
6/26/2019,90789.5
6/27/2019,93953.33333
6/28/2019,93328.83333
6/29/2019,90839.875
6/30/2019,89293.45833
7/1/2019,95852.41667
7/2/2019,98487.91667
7/3/2019,95574.33333
7/4/2019,88883.5
7/5/2019,93392.79167
7/6/2019,89489.83333
7/7/2019,86999.16667
7/8/2019,94431.625
7/9/2019,97809.125
7/10/2019,101110.2083
7/11/2019,97951.75
7/12/2019,93828.375
7/13/2019,90104.04167
7/14/2019,88460.83333
7/15/2019,95670.33333
7/16/2019,97703.20833
7/17/2019,101138.1667
7/18/2019,102789.375
7/19/2019,107655.3333
7/20/2019,97086
7/21/2019,88592.58333
7/22/2019,87587.41667
7/23/2019,85291.58333
7/24/2019,86954.91667
7/25/2019,89300.04167
7/26/2019,91462.375
7/27/2019,89705.08333
7/28/2019,89755.375
7/29/2019,93563.66667
7/30/2019,90219.41667
7/31/2019,88868.58333
8/1/2019,90096.29167
8/2/2019,90949.04167
8/3/2019,87494.45833
8/4/2019,87947.66667
8/5/2019,96827.75
8/6/2019,96997.5
8/7/2019,96996.91667
8/8/2019,94547.08333
8/9/2019,92016.54167
8/10/2019,86241.58333
8/11/2019,86494.25
8/12/2019,97460.83333
8/13/2019,97895.41667
8/14/2019,92993.625
8/15/2019,90531
8/16/2019,90502.375
8/17/2019,88079.66667
8/18/2019,87422.875
8/19/2019,95744.91667
8/20/2019,96293.29167
8/21/2019,93935.95833
8/22/2019,88930.66667
8/23/2019,84169.70833
8/24/2019,76887.41667
8/25/2019,74835.875
8/26/2019,84671.79167
8/27/2019,87460.04167
8/28/2019,84277.45833
8/29/2019,86086.33333
8/30/2019,84132.25
8/31/2019,75930.33333
9/1/2019,75640.125
9/2/2019,80431.79167
9/3/2019,89882.04167
9/4/2019,88392.20833
9/5/2019,85923.70833
9/6/2019,86508.75
9/7/2019,79664.25
9/8/2019,76752.125
9/9/2019,86554.91667
9/10/2019,92090.70833
9/11/2019,94565.95833
9/12/2019,92364.08333
9/13/2019,88590.125
9/14/2019,79457.5
9/15/2019,80564.79167
9/16/2019,91208.29167
9/17/2019,91364.41667
9/18/2019,90538.04167
9/19/2019,89026.66667
9/20/2019,89120.04167
9/21/2019,83622.625
9/22/2019,80542.79167
9/23/2019,83562.83333
9/24/2019,81380.75
9/25/2019,81852.41667
9/26/2019,79626.16667
9/27/2019,80577.54167
9/28/2019,77176.45833
9/29/2019,76885.95833
9/30/2019,88291.29167
6/1/2020,73707.08333
6/2/2020,84356.75
6/3/2020,86262.75
6/4/2020,85580.58333
6/5/2020,86295.58333
6/6/2020,80631.33333
6/7/2020,77512.45833
6/8/2020,86322.20833
6/9/2020,90276.79167
6/10/2020,85424.70833
6/11/2020,77714
6/12/2020,77713.29167
6/13/2020,72560.625
6/14/2020,71046.45833
6/15/2020,79735.04167
6/16/2020,84177.70833
6/17/2020,86607.08333
6/18/2020,87946.45833
6/19/2020,87961.95833
6/20/2020,83356.41667
6/21/2020,79942.41667
6/22/2020,83583.41667
6/23/2020,81166.41667
6/24/2020,79477.33333
6/25/2020,83693.04167
6/26/2020,86937.5
6/27/2020,84747.41667
6/28/2020,85246.95833
6/29/2020,93617.70833
6/30/2020,94326.16667
7/1/2020,94611
7/2/2020,95936.16667
7/3/2020,91831.08333
7/4/2020,88087.125
7/5/2020,88976.83333
7/6/2020,97713.54167
7/7/2020,100001.3333
7/8/2020,101279.4167
7/9/2020,101130.8333
7/10/2020,96174.58333
7/11/2020,91252.70833
7/12/2020,86940.66667
7/13/2020,92550.875
7/14/2020,94478.16667
7/15/2020,94771.79167
7/16/2020,92940
7/17/2020,96344.29167
7/18/2020,96468.33333
7/19/2020,92690.375
7/20/2020,93091.66667
7/21/2020,93342.79167
7/22/2020,93692.75
7/23/2020,93464.54167
7/24/2020,94892.125
7/25/2020,93424.41667
7/26/2020,93540.79167
7/27/2020,95623.45833
7/28/2020,93855.04167
7/29/2020,95674.125
7/30/2020,92637.45833
7/31/2020,87980.125
8/1/2020,80090.66667
8/2/2020,78180.20833
8/3/2020,83582.04167
8/4/2020,81741.58333
8/5/2020,81620.54167
8/6/2020,84201.91667
8/7/2020,87029.70833
8/8/2020,87017.875
8/9/2020,89856.54167
8/10/2020,96675.375
8/11/2020,92326.33333
8/12/2020,91504.33333
8/13/2020,93568.41667
8/14/2020,93092.29167
8/15/2020,87943.70833
8/16/2020,85120.29167
8/17/2020,89678.125
8/18/2020,87367.95833
8/19/2020,85864.5
8/20/2020,87466
8/21/2020,89722
8/22/2020,87082.83333
8/23/2020,89207.08333
8/24/2020,99209.04167
8/25/2020,99045.45833
8/26/2020,97774.29167
8/27/2020,94736.20833
8/28/2020,90965.375
8/29/2020,80354
8/30/2020,74192.875
8/31/2020,82092.41667
9/1/2020,83801.70833
9/2/2020,86115.04167
9/3/2020,85678.125
9/4/2020,79493
9/5/2020,73808.83333
9/6/2020,73657.375
9/7/2020,76034.20833
9/8/2020,80217.83333
9/9/2020,80915.16667
9/10/2020,79967.54167
9/11/2020,78099.58333
9/12/2020,74497.45833
9/13/2020,73347.79167
9/14/2020,77714.375
9/15/2020,77962.54167
9/16/2020,77938.95833
9/17/2020,76524.5
9/18/2020,71528.91667
9/19/2020,64777.83333
9/20/2020,63337.29167
9/21/2020,70500.125
9/22/2020,72637.70833
9/23/2020,74056.70833
9/24/2020,74204.04167
9/25/2020,74457.58333
9/26/2020,71404.66667
9/27/2020,70332.58333
9/28/2020,71321.79167
9/29/2020,68911.08333
9/30/2020,69891.875
6/1/2021,74524.66667
6/2/2021,76954.125
6/3/2021,80834.08333
6/4/2021,85096.5
6/5/2021,84251.75
6/6/2021,83939.79167
6/7/2021,91688.875
6/8/2021,93342.33333
6/9/2021,95789.83333
6/10/2021,97548.25
6/11/2021,97898.375
6/12/2021,91611.375
6/13/2021,89233.41667
6/14/2021,91092
6/15/2021,88830.875
6/16/2021,88168.95833
6/17/2021,91832
6/18/2021,95198.83333
6/19/2021,85656.16667
6/20/2021,84773.33333
6/21/2021,82325.20833
6/22/2021,77663.5
6/23/2021,82495.5
6/24/2021,88978
6/25/2021,90367.79167
6/26/2021,86847.625
6/27/2021,86605
6/28/2021,94087.66667
6/29/2021,96131.95833
6/30/2021,94668
7/1/2021,91566
7/2/2021,84879.16667
7/3/2021,79700.29167
7/4/2021,85076.41667
7/5/2021,92925.29167
7/6/2021,98471
7/7/2021,92492.54167
7/8/2021,88499.29167
7/9/2021,85772.25
7/10/2021,80774.75
7/11/2021,78155.75
7/12/2021,85496.125
7/13/2021,90361.45833
7/14/2021,93459.91667
7/15/2021,94286.95833
7/16/2021,88497.75
7/17/2021,84314.29167
7/18/2021,84591.08333
7/19/2021,92748.70833
7/20/2021,93230.95833
7/21/2021,91786.54167
7/22/2021,93754.91667
7/23/2021,97721.45833
7/24/2021,96532.41667
7/25/2021,93861.29167
7/26/2021,101150.9583
7/27/2021,101757.3333
7/28/2021,103381
7/29/2021,103912.25
7/30/2021,94172.875
7/31/2021,84636.875
8/1/2021,82056.625
8/2/2021,85668.04167
8/3/2021,87354.29167
8/4/2021,89557.79167
8/5/2021,90561.08333
8/6/2021,91841.16667
8/7/2021,89668.29167
8/8/2021,91306.16667
8/9/2021,98748.91667
8/10/2021,104094.4167
8/11/2021,102705.4167
8/12/2021,99470.83333
8/13/2021,93151.75
8/14/2021,84893.5
8/15/2021,81740.375
8/16/2021,89707.5
8/17/2021,94550.125
8/18/2021,97760.875
8/19/2021,99382.70833
8/20/2021,100031.6667
8/21/2021,92973.91667
8/22/2021,90932.16667
8/23/2021,100491.25
8/24/2021,103825.0417
8/25/2021,102938.0417
8/26/2021,101139.25
8/27/2021,98327.29167
8/28/2021,95224.33333
8/29/2021,90074.95833
8/30/2021,87200.95833
8/31/2021,84457.16667
