date,all_load
2010-11-01,8519.004754397825
2010-11-02,8819.944790097117
2010-11-03,8417.990159615938
2010-11-04,8194.050032631527
2010-11-05,8322.946213582749
2010-11-06,7725.001662045239
2010-11-07,7318.557709963787
2010-11-08,8327.663398069499
2010-11-09,8891.069587326978
2010-11-10,8456.33770561527
2010-11-11,8707.785697585081
2010-11-12,8995.739781747157
2010-11-13,8323.56640690584
2010-11-14,8059.7789221324465
2010-11-15,8860.324395065974
2010-11-16,9201.709180486923
2010-11-17,8100.464346426601
2010-11-18,8385.933016375437
2010-11-19,8621.541152738058
2010-11-20,7973.078664122593
2010-11-21,7080.966439866716
2010-11-22,8533.853027052839
2010-11-23,8505.02255252994
2010-11-24,8573.5894250657
2010-11-25,9205.482631862888
2010-11-26,9046.346419733445
2010-11-27,8374.322159179335
2010-11-28,7483.996617801706
2010-11-29,8084.046217046132
2010-11-30,8672.349141912144
