date,all_load
2010-05-01,8118.822971648138
2010-05-02,7590.951512761871
2010-05-03,8538.178017926619
2010-05-04,8985.510307840554
2010-05-05,8552.779779470999
2010-05-06,8719.497136552012
2010-05-07,8864.49653760373
2010-05-08,8180.748385532304
2010-05-09,7617.243910305255
2010-05-10,8512.994946652105
2010-05-11,9085.109477409153
2010-05-12,8930.692281363377
2010-05-13,9023.67918550687
2010-05-14,9069.761357891712
2010-05-15,8511.388947586727
2010-05-16,8015.82261701489
2010-05-17,9074.192457232884
2010-05-18,9661.410520409827
2010-05-19,9188.0416253594
2010-05-20,9244.827544531952
2010-05-21,9242.926691666607
2010-05-22,8744.044629964428
2010-05-23,8438.36769835608
2010-05-24,9200.435242739597
2010-05-25,9660.532517323267
2010-05-26,9356.153069561686
2010-05-27,9321.480859855657
2010-05-28,9250.826103487349
2010-05-29,8804.194565848298
2010-05-30,8305.177747622938
2010-05-31,9110.544769628841
