date,resid
2008-06-24,-73.44434713164264
2008-06-25,-172.44279110707612
2008-06-26,-192.73546049676406
2008-06-27,42.11859088606616
2008-06-28,278.52840619649396
2008-06-29,42.66553670546455
2008-06-30,148.45936983155116
2008-07-01,259.8640825664079
2008-07-02,215.27626783711094
2008-07-03,-12.563842101184491
2008-07-04,140.3347550540566
2008-07-05,231.24848850384842
2008-07-06,-298.2466096391345
2008-07-07,-192.27491916472172
2008-07-08,-91.9031028131958
2008-07-09,-18.103243662877503
2008-07-10,-35.26299068503795
2008-07-11,34.926712983424295
2008-07-12,198.7724112997148
2008-07-13,-88.67630021406876
2008-07-14,-170.2529716612753
2008-07-15,-108.56646998271572
2008-07-16,-86.64658215566487
2008-07-17,-103.18572375514123
2008-07-18,50.667476155062104
2008-07-19,294.62102099866206
2008-07-20,22.34334491892514
2008-07-21,174.46495117859195
2008-07-22,408.14714337856276
2008-07-23,263.27753649040824
2008-07-24,33.51276855958167
2008-07-25,164.6012564354878
2008-07-26,132.50281312302104
2008-07-27,-52.41859396975087
2008-07-28,180.45515615039767
2008-07-29,137.32659323780172
2008-07-30,-7.044171544510391
2008-07-31,-89.77128453710066
2008-08-01,96.43975431627587
2008-08-02,285.2041150874247
2008-08-03,-33.05749059379377
2008-08-04,1.1210255529131246
2008-08-05,90.52234719916669
2008-08-06,173.87351676561775
2008-08-07,114.42590057128109
2008-08-08,170.60940602949813
2008-08-09,213.6034139383264
2008-08-10,-18.85233783972035
2008-08-11,48.566122338876085
2008-08-12,214.84971492181649
2008-08-13,164.20846712426828
2008-08-14,84.41451758929543
2008-08-15,204.31957382593282
2008-08-16,371.92740478248743
2008-08-17,171.17117816774226
2008-08-18,167.1829110272629
2008-08-19,53.6884341533314
2008-08-20,86.7569537459367
2008-08-21,99.12289010453969
2008-08-22,368.4785169873885
2008-08-23,593.4617094308796
2008-08-24,171.50560810598472
2008-08-25,238.42754787528975
2008-08-26,211.70679724428373
2008-08-27,208.55041223690932
2008-08-28,155.9884263398999
2008-08-29,298.4866160289912
2008-08-30,391.980230059753
2008-08-31,-42.29053493770334
2008-09-01,-21.918411812079285
2008-09-02,60.59980971956611
2008-09-03,85.36878744310889
2008-09-04,81.19677154044984
2008-09-05,234.17606543935108
2008-09-06,418.78242447320554
2008-09-07,-28.196676868770737
2008-09-08,71.3789670610513
2008-09-09,96.65974092181204
2008-09-10,78.34816991779007
2008-09-11,-1.3436879948221758
2008-09-12,161.85840317523798
2008-09-13,249.66771377991972
2008-09-14,-51.543115854157804
2008-09-15,20.914841225081545
2008-09-16,82.22531411763521
2008-09-17,91.84023853218423
2008-09-18,13.134667891275967
2008-09-19,185.9014432177355
2008-09-20,321.50834901425515
2008-09-21,-71.19673612079532
2008-09-22,-2.5470496208745317
2008-09-23,108.64398679725491
2008-09-24,66.39202094119173
2008-09-25,-69.78468241419614
2008-09-26,60.77338369388417
2008-09-27,66.9497990445725
2008-09-28,-204.49939283220374
2008-09-29,-55.685612883102294
2008-09-30,27.670537085661636
2008-10-01,-5.2229474496416515
2008-10-02,-18.706698019075702
2008-10-03,112.0534919972506
2008-10-04,-27.204585804616727
2008-10-05,64.80492001836501
2008-10-06,-200.52439692637745
2008-10-07,-118.16709514447211
2008-10-08,-117.93027571679886
2008-10-09,-217.59117641197008
2008-10-10,-57.71094694435487
2008-10-11,99.14380103873191
2008-10-12,-176.23126194629185
2008-10-13,38.17835254188867
2008-10-14,63.13521765380028
2008-10-15,12.243325606232247
2008-10-16,-88.33035911499792
2008-10-17,40.72594267536442
2008-10-18,156.5844021064895
2008-10-19,-107.45093374064527
2008-10-20,-71.92084493640868
2008-10-21,-143.8069622729363
2008-10-22,-9.591342498406448
2008-10-23,-107.29898286733442
2008-10-24,89.44206436303648
2008-10-25,170.93160064013682
2008-10-26,-199.13763785063202
2008-10-27,9.741839801905371
2008-10-28,-23.359672491780657
2008-10-29,-58.737076345852984
2008-10-30,-147.25488176984254
2008-10-31,128.2654468603523
2008-11-01,108.69140246901952
2008-11-02,-345.59235421044286
2008-11-03,-366.4024982508272
2008-11-04,-132.25111453664977
2008-11-05,-81.2097908548767
2008-11-06,-65.75265891583877
2008-11-07,64.09402092774508
2008-11-08,151.2008802526052
2008-11-09,-254.51940220221695
2008-11-10,-86.12267663535204
2008-11-11,-87.56399030510875
2008-11-12,-99.36003124224953
2008-11-13,11.331020225699831
2008-11-14,215.9147914786281
2008-11-15,135.85654152527422
2008-11-16,-531.2848723102543
2008-11-17,-135.04043837567224
2008-11-18,-128.57033646325362
2008-11-19,-464.49070279437
2008-11-20,-738.2629747431438
2008-11-21,-382.1019866976276
2008-11-22,-434.49519152515677
2008-11-23,-225.9794712720941
2008-11-24,-13.478995219949866
2008-11-25,-171.4169925195365
2008-11-26,-276.6508536231686
2008-11-27,-371.64342660827424
2008-11-28,-298.06366074333346
2008-11-29,-22.161682393809315
2008-11-30,-571.4430530384161
2008-12-01,426.85735114661657
2008-12-02,108.28648981039805
2008-12-03,96.6896161703553
2008-12-04,-97.65861925577701
2008-12-05,287.75567738597965
2008-12-06,10.144955598090746
2008-12-07,-947.1755387754729
2008-12-08,-263.52114150664966
2008-12-09,58.64759267449699
2008-12-10,-98.97582188423257
2008-12-11,-87.69571670007463
2008-12-12,28.049523097226484
2008-12-13,-267.80482521520753
2008-12-14,-769.2528637693376
2008-12-15,-87.88012669257841
2008-12-16,-389.7395039078001
2008-12-17,-609.4671091892524
2008-12-18,117.0984902884702
2008-12-19,-46.71343251095095
2008-12-20,-662.2857061501563
2008-12-21,-796.558780082155
2008-12-22,-67.54772815372235
2008-12-23,-137.86195353676885
2008-12-24,-72.68362400311344
2008-12-25,-110.46067818842312
2008-12-26,172.58312207005474
2008-12-27,98.16981927700544
2008-12-28,73.77337347896537
2008-12-29,-13.867571879292882
2008-12-30,-76.33830172195485
2008-12-31,31.350631682982566
2009-01-01,-308.03101586545745
2009-01-02,-482.1768784283322
2009-01-03,-440.758955304198
2009-01-04,-362.0757343292844
2009-01-05,459.8437385876914
2009-01-06,452.25292843488205
2009-01-07,724.4694561476463
2009-01-08,-275.79448928967577
2009-01-09,-753.0700948483691
2009-01-10,-1101.7901999569785
2009-01-11,-1006.299325647994
2009-01-12,-464.2666630478161
2009-01-13,82.46745522089623
2009-01-14,865.6441727283727
2009-01-15,673.8531653558948
2009-01-16,406.7721237773949
2009-01-17,-344.8635997479705
2009-01-18,-422.5563670262036
2009-01-19,546.448806573706
2009-01-20,823.9398628657891
2009-01-21,697.3975342739705
2009-01-22,335.89189541832457
2009-01-23,988.6092464249505
2009-01-24,958.795669293444
2009-01-25,-491.49226214944247
2009-01-26,-294.9259585473046
2009-01-27,350.4131269902882
2009-01-28,274.0085339906218
2009-01-29,356.4535787776549
2009-01-30,710.2524221060321
2009-01-31,608.7184997062759
2009-02-01,119.04922644032376
2009-02-02,1173.76256170924
2009-02-03,666.6037413652775
2009-02-04,655.9644530927835
2009-02-05,1028.8557343368157
2009-02-06,1672.458239485737
2009-02-07,1350.7284431062617
2009-02-08,774.9362368049315
2009-02-09,474.93999247912143
2009-02-10,-267.3698645643399
2009-02-11,-598.7817363221802
2009-02-12,-613.8968891617405
2009-02-13,-134.56913529931444
2009-02-14,-423.8227213823284
2009-02-15,-725.9811488234673
2009-02-16,175.3935999762125
2009-02-17,-99.4821723125151
2009-02-18,3.943197365199012
2009-02-19,173.25497129587166
2009-02-20,275.3355012855427
2009-02-21,-565.439946548433
2009-02-22,-926.511955983573
2009-02-23,435.6303499857895
2009-02-24,434.5199289364573
2009-02-25,120.34093288888835
2009-02-26,-9.846214128921929
2009-02-27,100.75709376299346
2009-02-28,-65.23789441765257
2009-03-01,-94.15273556213651
2009-03-02,699.1582276187073
2009-03-03,439.9912440806602
2009-03-04,75.27048460249716
2009-03-05,-202.2903013929863
2009-03-06,-223.78827838864527
2009-03-07,-377.1954578661316
2009-03-08,-618.239786504917
2009-03-09,239.68462782060124
2009-03-10,23.302970281538364
2009-03-11,-24.18682009387885
2009-03-12,77.12206945802245
2009-03-13,161.47879126083353
2009-03-14,-256.22804952779006
2009-03-15,-483.7250310353047
2009-03-16,90.43079685495832
2009-03-17,-215.4765010839019
2009-03-18,-253.44290501987598
2009-03-19,-86.56045166389595
2009-03-20,118.63607522868733
2009-03-21,140.75770266465224
2009-03-22,-299.3771035426671
2009-03-23,489.1011142210318
2009-03-24,604.3894763120607
2009-03-25,189.17818458927468
2009-03-26,105.38970851382328
2009-03-27,78.56898200480646
2009-03-28,-417.5252494312681
2009-03-29,-586.4643311935397
2009-03-30,289.44541821995153
2009-03-31,126.71119869751419
2009-04-01,154.9078713600502
2009-04-02,547.6528377654613
2009-04-03,587.1253790423416
2009-04-04,-7.479996305672103
2009-04-05,-14.687629844796902
2009-04-06,327.5667734475246
2009-04-07,44.06884917564457
2009-04-08,-66.48456132756655
2009-04-09,-84.45186196977556
2009-04-10,-541.3089224953455
2009-04-11,-341.6631359992625
2009-04-12,-567.6708777700733
2009-04-13,-375.22037117645596
2009-04-14,-112.31343365930479
2009-04-15,-151.15705247891856
2009-04-16,-119.50577833280659
2009-04-17,-2.470351667931027
2009-04-18,-298.1058014799328
2009-04-19,-551.8011251182852
2009-04-20,60.267035415145074
2009-04-21,-88.73484186415772
2009-04-22,-178.39034777810775
2009-04-23,-95.00240546971872
2009-04-24,161.41343075727673
2009-04-25,60.31509538980572
2009-04-26,26.380802024197692
2009-04-27,404.70297767445845
2009-04-28,71.30983886200374
2009-04-29,32.85865560889397
2009-04-30,43.96197921865314
2009-05-01,222.40681710839453
2009-05-02,-56.39451263069532
2009-05-03,-355.72903018343277
2009-05-04,255.157185140406
2009-05-05,90.42501379207351
2009-05-06,-32.02074595451086
2009-05-07,60.800649306576815
2009-05-08,197.45728706470254
2009-05-09,-53.8760976295689
2009-05-10,-275.6337437094153
2009-05-11,446.2630092373547
2009-05-12,249.96966944063206
2009-05-13,56.51666944676617
2009-05-14,74.78617468660377
2009-05-15,191.87436270534636
2009-05-16,-184.80653447984696
2009-05-17,-401.59268013628935
2009-05-18,131.12450402224385
2009-05-19,-39.21702488960182
2009-05-20,-102.35547710760693
2009-05-21,-55.970242613195296
2009-05-22,38.423069576603666
2009-05-23,-443.37462577826045
2009-05-24,-692.4955446907879
2009-05-25,-48.27546801880271
2009-05-26,-166.53856717168674
2009-05-27,-55.5895269168559
2009-05-28,-15.125049952919653
2009-05-29,199.85377993589282
2009-05-30,50.92807615966558
2009-05-31,-229.95035789863869
2009-06-01,367.51942931694794
2009-06-02,126.4474537870392
2009-06-03,-18.704988922761913
2009-06-04,25.332120413509983
2009-06-05,101.72334590858372
2009-06-06,-118.24211526998988
2009-06-07,-399.61309003651513
2009-06-08,-286.9313189887107
2009-06-09,533.1622537864332
2009-06-10,483.2980491667804
2009-06-11,639.3241686672318
2009-06-12,803.010048036982
2009-06-13,304.62104870174153
2009-06-14,151.18770496861544
2009-06-15,376.265031109695
2009-06-16,467.7733720852266
2009-06-17,361.58546483941063
2009-06-18,451.44615906794934
2009-06-19,465.59885007865705
2009-06-20,139.49670171406615
2009-06-21,-325.9375223700572
2009-06-22,126.20337815273706
2009-06-23,-36.58669111190284
2009-06-24,155.5130960734732
2009-06-25,353.4671965215366
2009-06-26,394.0020551367943
2009-06-27,-75.78209913983846
2009-06-28,-548.677648036768
2009-06-29,-76.97966874070153
2009-06-30,-288.62942405499416
2009-07-01,-511.50120700038315
2009-07-02,-422.3718221841391
2009-07-03,33.2810313923037
2009-07-04,-272.58180826988064
2009-07-05,-454.4683273885039
2009-07-06,604.5260080151274
2009-07-07,392.52267782424497
2009-07-08,191.71998125192476
2009-07-09,44.064211988446914
2009-07-10,78.33719552286493
2009-07-11,-62.09725155599335
2009-07-12,-389.85285465142624
2009-07-13,185.0264270277512
2009-07-14,348.1410918475467
2009-07-15,224.7152203741589
2009-07-16,180.8269376953849
2009-07-17,213.8609435408962
2009-07-18,-93.90666988530756
2009-07-19,-581.8837710189564
2009-07-20,-37.345776161449976
2009-07-21,-341.6490232989454
2009-07-22,-809.0813726430479
2009-07-23,-519.371421655549
2009-07-24,-59.8622079193301
2009-07-25,-322.0957410994797
2009-07-26,-257.9385359853277
2009-07-27,111.88042231083091
2009-07-28,-353.93293988461664
2009-07-29,-267.7133663695604
2009-07-30,21.00120855415662
2009-07-31,186.42256895441824
2009-08-01,-186.05929475568882
2009-08-02,-563.6477252603618
2009-08-03,72.86749912312371
2009-08-04,4.467095073121527
2009-08-05,-174.3841826689968
2009-08-06,-341.1342096968383
2009-08-07,-222.27186006926968
2009-08-08,-334.68314112011285
2009-08-09,-420.7137594899632
2009-08-10,44.18338799119556
2009-08-11,-90.69795160271133
2009-08-12,-423.3192481401802
2009-08-13,-322.06855212686423
2009-08-14,-162.50917258177833
2009-08-15,-402.36771968338326
2009-08-16,-737.6363279058751
2009-08-17,-336.139165947061
2009-08-18,-328.19754491880667
2009-08-19,-101.23208715923101
2009-08-20,-167.40715889796775
2009-08-21,-192.17464996171475
2009-08-22,-730.947253239462
2009-08-23,-1180.9701775145186
2009-08-24,-337.0486360113864
2009-08-25,-470.93241417796344
2009-08-26,-417.5210126107795
2009-08-27,-411.2404238016534
2009-08-28,-306.1433208988565
2009-08-29,-591.1860348963601
2009-08-30,-778.214329190937
2009-08-31,90.33992321276673
2009-09-01,49.562620171282106
2009-09-02,-115.51288132667469
2009-09-03,-165.08374723652742
2009-09-04,-156.76939929618857
2009-09-05,-462.77330634595637
2009-09-06,-832.0342589542188
2009-09-07,61.94000826955744
2009-09-08,-137.2503211899675
2009-09-09,-187.8430957175733
2009-09-10,-151.24647905685924
2009-09-11,8.117214023524866
2009-09-12,-318.33132804230627
2009-09-13,-493.9863894839782
2009-09-14,108.4385333105547
2009-09-15,-36.511713057270754
2009-09-16,-159.16558755114056
2009-09-17,-178.42285363451447
2009-09-18,-21.029907783429735
2009-09-19,-366.60687128806785
2009-09-20,-637.8600620098669
2009-09-21,147.56453924885318
2009-09-22,10.233103991846292
2009-09-23,-212.18507936947935
2009-09-24,-127.70144498876834
2009-09-25,144.64144409282017
2009-09-26,-116.51197993078677
2009-09-27,-128.88923859202987
2009-09-28,414.0131109267968
2009-09-29,116.34717884247948
2009-09-30,-50.39660505275242
2009-10-01,15.370914844821527
2009-10-02,42.31725149254271
2009-10-03,-219.23866129497765
2009-10-04,59.26957736231634
2009-10-05,-124.78054135960338
2009-10-06,405.88344911402237
2009-10-07,241.13921109255534
2009-10-08,240.64450642565862
2009-10-09,439.95561148868546
2009-10-10,120.15839604706343
2009-10-11,-193.58730648201345
2009-10-12,357.17066162939227
2009-10-13,-71.69012262099022
2009-10-14,-121.62596603904058
2009-10-15,-19.856367349735592
2009-10-16,181.28209189830523
2009-10-17,-76.86245521867386
2009-10-18,-308.6097410459861
2009-10-19,219.46930414476628
2009-10-20,148.38737745778963
2009-10-21,292.1489873774717
2009-10-22,23.686472302508264
2009-10-23,219.09421995204502
2009-10-24,-174.4250127458581
2009-10-25,-337.42930608054485
2009-10-26,402.7299519146818
2009-10-27,-15.066661757358816
2009-10-28,51.12346559938851
2009-10-29,121.86584330587903
2009-10-30,298.89464651219714
2009-10-31,-252.18947663198196
2009-11-01,-213.05470928495924
2009-11-02,695.5437771854213
2009-11-03,737.1513435030301
2009-11-04,268.81025178961136
2009-11-05,166.70807616639468
2009-11-06,135.77812882941362
2009-11-07,-123.94226877828078
2009-11-08,-298.17845437132564
2009-11-09,513.2898311121298
2009-11-10,176.46615476291663
2009-11-11,179.33601099637963
2009-11-12,202.91661308623407
2009-11-13,-18.489140954461618
2009-11-14,-427.6896070494313
2009-11-15,-267.57693815809944
2009-11-16,1066.7618041568148
2009-11-17,274.2213238798395
2009-11-18,261.26925821615623
2009-11-19,933.1330783670528
2009-11-20,1480.6946605522298
2009-11-21,768.3261301584225
2009-11-22,873.1076439954813
2009-11-23,456.045117885069
2009-11-24,31.012930760114614
2009-11-25,346.89548977173763
2009-11-26,557.3646920738047
2009-11-27,747.3505388472477
2009-11-28,600.1748834013179
2009-11-29,48.334559482491386
2009-11-30,358.03853061591326
2009-12-01,-211.79758489999222
2009-12-02,-52.53431994307175
2009-12-03,-46.75015690677719
2009-12-04,50.40517282482324
2009-12-05,-142.30595702561914
2009-12-06,-3.521256874086248
2009-12-07,475.1012292734722
2009-12-08,133.27796786371437
2009-12-09,-27.811496409995016
2009-12-10,50.98308358136455
2009-12-11,45.330310699569964
2009-12-12,-12.552253335630667
2009-12-13,135.35467960591086
2009-12-14,386.053381772228
2009-12-15,45.37179894979272
2009-12-16,196.281498819204
2009-12-17,306.1275322225647
2009-12-18,-57.148920943332996
2009-12-19,24.74097085588255
2009-12-20,332.49973665988546
2009-12-21,399.62124317251437
2009-12-22,35.122707282085685
2009-12-23,70.2667086937472
2009-12-24,37.66801787931763
2009-12-25,56.544564886609805
2009-12-26,-84.98103049748897
2009-12-27,-47.786972296415115
2009-12-28,-35.599914663374875
2009-12-29,8.207953210723645
2009-12-30,39.431516003762226
2009-12-31,-14.420274539970706
2010-01-01,155.25206769918623
2010-01-02,242.31087534013022
2010-01-03,221.59342534484495
2010-01-04,182.24444647482233
2010-01-05,-228.70364959759172
2010-01-06,-224.91744024836953
2010-01-07,-361.0276280054695
2010-01-08,139.07036612433512
2010-01-09,377.6876279249045
2010-01-10,552.0305860460121
2010-01-11,504.2795007560817
2010-01-12,233.26902898325898
2010-01-13,-40.09185511177202
2010-01-14,-431.6678495873093
2010-01-15,-335.78448235102223
2010-01-16,-202.25780214797305
2010-01-17,173.53414811324
2010-01-18,212.37190340749112
2010-01-19,-272.1125820874622
2010-01-20,-410.85731626497545
2010-01-21,-347.595379341692
2010-01-22,-166.85752268128272
2010-01-23,-493.2052445587633
2010-01-24,-478.30457255802867
2010-01-25,246.79751226035296
2010-01-26,148.5144314898207
2010-01-27,-174.1434405200689
2010-01-28,-135.9475273498938
2010-01-29,-177.17217403684117
2010-01-30,-354.06660814916904
2010-01-31,-303.30595648993585
2010-02-01,-58.48722157551674
2010-02-02,-585.820418410829
2010-02-03,-332.2568626338707
2010-02-04,-326.94024425935277
2010-02-05,-513.3789423122216
2010-02-06,-835.1661399966624
2010-02-07,-674.3113886328629
2010-02-08,-386.4316109120846
2010-02-09,-236.44256592273632
2010-02-10,134.69234200320898
2010-02-11,300.3889331881619
2010-02-12,307.9454463319689
2010-02-13,68.29330338086766
2010-02-14,212.9126299739528
2010-02-15,363.9843249459336
2010-02-16,-86.67979852848293
2010-02-17,50.75181625939513
2010-02-18,-0.9572738225269859
2010-02-19,-85.60761302112041
2010-02-20,-136.6437476874471
2010-02-21,283.7245064850995
2010-02-22,464.25348555148594
2010-02-23,-216.78074122134603
2010-02-24,-216.22284924499218
2010-02-25,-59.138304932623214
2010-02-26,5.955275325677576
2010-02-27,-49.33997028984777
2010-02-28,33.6572271883706
2010-03-01,48.11812918431497
2010-03-02,-348.5127321003729
2010-03-03,-218.93097670166753
2010-03-04,-36.57469680021313
2010-03-05,102.20411738509574
2010-03-06,112.95832928090567
2010-03-07,189.66411679080556
2010-03-08,310.18657672169866
2010-03-09,-118.74717137596235
2010-03-10,-10.554780490312623
2010-03-11,13.19627921542451
2010-03-12,-37.44790609006304
2010-03-13,-79.6161104451221
2010-03-14,129.23507432781116
2010-03-15,242.98647823863575
2010-03-16,-44.06788079378748
2010-03-17,108.88735827213895
2010-03-18,127.87927271642184
2010-03-19,44.45228369506003
2010-03-20,-58.13043499333253
2010-03-21,-69.18000477209353
2010-03-22,150.88726924323964
2010-03-23,-243.32050078589782
2010-03-24,-300.9500581163047
2010-03-25,-93.34288751576969
2010-03-26,-51.438385138046215
2010-03-27,-38.01597070375283
2010-03-28,210.03165095014447
2010-03-29,294.5103315534525
2010-03-30,-143.40858551257043
2010-03-31,-62.03148702249382
2010-04-01,-76.11465051700179
2010-04-02,-272.4623775778782
2010-04-03,-292.1824951324743
2010-04-04,5.120628352253334
2010-04-05,8.740111180664826
2010-04-06,-162.36222237828952
2010-04-07,-20.603898126488275
2010-04-08,34.686899024700324
2010-04-09,43.687334948461285
2010-04-10,272.1218788359747
2010-04-11,172.321979828419
2010-04-12,285.3384076718212
2010-04-13,189.1366600182737
2010-04-14,57.708828064378395
2010-04-15,77.14897456540712
2010-04-16,61.343805361164414
2010-04-17,2.8490670950250205
2010-04-18,150.67965463065957
2010-04-19,277.54158367422133
2010-04-20,-28.455953466656865
2010-04-21,46.06258554198939
2010-04-22,90.90978091124452
2010-04-23,49.23997346859505
2010-04-24,-78.93906149813665
2010-04-25,-28.36973461803973
2010-04-26,-11.380394698784585
2010-04-27,-200.50851373963087
2010-04-28,-33.79667881777095
2010-04-29,-14.54802221447062
2010-04-30,-20.07503876753617
2010-05-01,-109.26825007519983
2010-05-02,30.15035801786871
2010-05-03,179.8353578359165
2010-05-04,-125.5666318017029
2010-05-05,-43.1787660816899
2010-05-06,18.067275690311362
2010-05-07,-28.3144982524409
2010-05-08,-96.61247785193518
2010-05-09,29.075025751038993
2010-05-10,139.97570850105149
2010-05-11,-220.9266037592388
2010-05-12,-122.75684000144065
2010-05-13,-26.006884485508635
2010-05-14,-35.11253098997986
2010-05-15,-93.62473220118773
2010-05-16,94.74213732487078
2010-05-17,203.1657295766072
2010-05-18,-63.14330983708169
2010-05-19,22.059234341642878
2010-05-20,53.66299177397377
2010-05-21,30.50771198759685
