date,season_norm
2008-07-29,2.569833908409822
2008-07-30,2.2436156456822425
2008-07-31,2.131143371481129
2008-08-01,1.6047702106989203
2008-08-02,0.28620350593485744
2008-08-03,0.26305203713606184
2008-08-04,1.6812356056811875
2008-08-05,2.001070971238207
2008-08-06,1.8766763440847243
2008-08-07,1.974579820908045
2008-08-08,1.7607359349592826
2008-08-09,0.750623605789648
2008-08-10,1.2586876859496519
2008-08-11,2.398308945423641
2008-08-12,2.150793326547015
2008-08-13,1.9018814910694992
2008-08-14,2.0983428870799696
2008-08-15,1.4045957589298455
2008-08-16,0.02635792176271195
2008-08-17,0.012265185850660165
2008-08-18,1.9027489888189113
2008-08-19,2.115888217466499
2008-08-20,1.7242317640997635
2008-08-21,1.5529820233788199
2008-08-22,1.6076847486832007
2008-08-23,0.3700906422843112
2008-08-24,0.2239226441260498
2008-08-25,1.1149761377239775
2008-08-26,0.9482216535701633
2008-08-27,1.015302814085612
2008-08-28,1.1724643588108365
2008-08-29,0.7170287860502526
2008-08-30,-0.4684697967795346
2008-08-31,-0.49570680549820934
2008-09-01,0.3308471585066887
2008-09-02,0.65500527263256
2008-09-03,0.9453926317330156
2008-09-04,1.0078918250557278
2008-09-05,1.006696364302568
2008-09-06,0.2753793406013389
2008-09-07,-0.4802565462994908
2008-09-08,0.6136856457537547
2008-09-09,0.795992341219844
2008-09-10,0.8755087414739762
2008-09-11,0.8563313966920191
2008-09-12,-0.004244608232274219
2008-09-13,-1.5163404407114058
2008-09-14,-1.5936072917381539
2008-09-15,-0.29012214379732143
2008-09-16,-0.05813767997256472
2008-09-17,0.3623622126571387
2008-09-18,0.22110240983904514
2008-09-19,-0.3707774123296274
2008-09-20,-1.453203097692794
2008-09-21,-1.5406662345400342
2008-09-22,-0.14889369447090495
2008-09-23,-0.0603209118789996
2008-09-24,-0.1326411125652653
2008-09-25,0.030857187989209427
2008-09-26,-0.2537687367733205
2008-09-27,-1.348235559106085
2008-09-28,-1.3470775697842503
2008-09-29,-0.3862577117842803
2008-09-30,-0.21922625239722257
2008-10-01,-0.23384139435108375
2008-10-02,0.16242632799023732
2008-10-03,0.4038541380387676
2008-10-04,-1.3326935385741714
2008-10-05,-2.165949946022678
2008-10-06,-1.6417142913585563
2008-10-07,-0.36119815052432996
2008-10-08,-0.2813709038449483
2008-10-09,-0.09389104816253921
2008-10-10,-0.4389318339751828
2008-10-11,-1.7058808055243324
2008-10-12,-1.71854862949048
2008-10-13,-0.30038336542701216
2008-10-14,-0.3303147584308008
2008-10-15,-0.4388267633916596
2008-10-16,-0.2795073607034539
2008-10-17,-0.48561180081934596
2008-10-18,-1.6898743441141812
2008-10-19,-1.438028505181553
2008-10-20,-0.31290312046984986
2008-10-21,-0.32901515162365524
2008-10-22,-0.03245987014184954
2008-10-23,0.47629089592698864
2008-10-24,-0.503239245848566
2008-10-25,-1.7693167492705668
2008-10-26,-1.4922280043537224
2008-10-27,0.288197528439129
2008-10-28,-0.11133927311052368
2008-10-29,-0.19096185495088386
2008-10-30,0.19966104034487103
2008-10-31,0.38355126740015616
2008-11-01,-1.5105449928744408
2008-11-02,-1.2099552795445665
2008-11-03,0.40448824904417174
2008-11-04,-0.4323745123763935
2008-11-05,-0.40430846380665053
2008-11-06,0.17629878735030408
2008-11-07,-0.37273887168338615
2008-11-08,-1.6002179098230045
2008-11-09,-1.432691774811759
2008-11-10,-0.07336468713738678
2008-11-11,0.05306437442712683
2008-11-12,0.3110519800574921
2008-11-13,0.4926248452350513
2008-11-14,0.6488696520984257
2008-11-15,-1.2413431986834658
2008-11-16,-0.9129497874105081
2008-11-17,-0.2633929118053743
2008-11-18,-0.10306688167941999
2008-11-19,0.39315982980124187
2008-11-20,1.0596919378858332
2008-11-21,0.45684185777172354
2008-11-22,-0.8817548106078892
2008-11-23,-1.3720921855197803
2008-11-24,-0.5998677148935744
2008-11-25,-0.22145663516737976
2008-11-26,-0.007670912595385358
2008-11-27,0.5525131162663723
2008-11-28,0.23137117215238057
2008-11-29,-1.4774690792420273
2008-11-30,-1.2203179241705677
2008-12-01,-0.7823494036435856
2008-12-02,-0.07810981470317119
2008-12-03,0.24927419656363223
2008-12-04,-0.11822868998495682
2008-12-05,-0.07409897123065057
2008-12-06,-0.27221331553964345
2008-12-07,-0.27672205516312354
2008-12-08,0.1267396587107748
2008-12-09,0.2479341536650085
2008-12-10,0.20756719899407894
2008-12-11,-0.12068013302882438
2008-12-12,-0.4785541298065193
2008-12-13,-0.6705480970890938
2008-12-14,-0.8852731795067145
2008-12-15,-0.5133428815126765
2008-12-16,0.3447772995651493
2008-12-17,0.8120064837654272
2008-12-18,0.13435693590395914
2008-12-19,-0.44471446068639936
2008-12-20,-0.9531972485112472
2008-12-21,-1.0328923977290454
2008-12-22,-0.6141983085231228
2008-12-23,-0.39196611723551766
2008-12-24,-1.3173779532949232
2008-12-25,-2.7004805079214753
2008-12-26,-2.129759006542858
2008-12-27,-1.7185256591990246
2008-12-28,-1.4930899638597324
2008-12-29,-1.3086102193201499
2008-12-30,-1.0324284737623874
2008-12-31,-1.2690329536698344
2009-01-01,-1.1109546832137516
2009-01-02,-1.134699109198343
2009-01-03,-1.641266212707361
2009-01-04,-1.308055132095472
2009-01-05,-0.011128181255113372
2009-01-06,0.6625060428940618
2009-01-07,0.40711877185874334
2009-01-08,0.0947087296641304
2009-01-09,0.19130214837632556
2009-01-10,-0.1577693903939403
2009-01-11,-0.28680012725173826
2009-01-12,0.8989613357746676
2009-01-13,0.6943785102554625
2009-01-14,0.757087816371316
2009-01-15,1.055532284784887
2009-01-16,-0.08228048719091798
2009-01-17,-1.1170795148366952
2009-01-18,-1.2331475760209236
2009-01-19,-0.514311366693655
2009-01-20,0.47502024945892996
2009-01-21,1.090826046861323
2009-01-22,1.4375614558990935
2009-01-23,1.1710754825872498
2009-01-24,0.026411799609775643
2009-01-25,-0.6020965940458686
2009-01-26,-0.4448558221732023
2009-01-27,0.4071609682738781
2009-01-28,1.3903115513501203
2009-01-29,1.6052358557945654
2009-01-30,0.99919425196201
2009-01-31,0.1799242375448441
2009-02-01,0.18911659010440857
2009-02-02,0.42399119770061744
2009-02-03,0.9174274003512134
2009-02-04,1.075393457966872
2009-02-05,1.438359371556905
2009-02-06,0.7190339165557317
2009-02-07,0.13699795425013075
2009-02-08,0.23025191403581433
2009-02-09,0.01596329761310668
2009-02-10,0.4177883713866858
